Year,ID,Player,POS,HT,WT,High School,City,State,Rating,National_Rank,Position_Rank,State_Rank,Team
2008,55504,Malcolm Riley, DT ,6-3,240,R Nelson Snider,Fort Wayne,IN,0.7667,NA,105,22,toledo
2008,37791,Chandler Burden, OT ,6-4,180,LaSalle ,Cincinnati,OH,0.7667,NA,130,85,kentucky
2008,56046,John Gioffre, DT ,6-1,280,Cinco Ranch,Katy,TX,0.7667,NA,106,270,rice
2008,56382,Jeremy Michel, OG ,6-5,280,Manatee,Bradenton,FL,0.7667,NA,129,198,middle tennessee state
2008,55588,David Hunter, OG ,6-2,270,Waller,Waller,TX,0.7667,NA,130,271,houston
2008,31072,Ryan Nassib, PRO ,6-2,209,Malvern Prep,Malvern,PA,0.7667,NA,60,62,syracuse
2008,55283,Rod Wheeler, TE ,6-2,228,Highland Springs,Highland Springs,VA,0.7667,NA,89,46,virginia
2008,55733,Sidney Nwangwu, OG ,6-4,313,Midland,Midland,TX,0.7667,NA,131,272,smu
2008,56088,Jared Williams, TE ,6-3,250,Huntsville,Huntsville,TX,0.7667,NA,90,273,rice
2008,56918,Brandon Akpunku, OLB ,6-0,200,Cedar Hill,Cedar Hill,TX,0.7667,NA,122,274,north texas
2008,56529,Jordan Thompson, OLB ,6-4,225,Parkway,Rockford,OH,0.7667,NA,123,86,ohio
2008,55274,Emmanuel Souarin, CB ,5-11,158,Norland,Miami,FL,0.7667,NA,120,199,florida international
2008,56400,Alex Starkey, OT ,6-5,270,Lake Howell,Winter Park,FL,0.7667,NA,131,200,western michigan
2008,56151,Michael Butler, TE ,6-3,220,Sunnyside,Fresno,CA,0.7667,NA,91,161,fresno state
2008,56600,Michael Connor, RB ,5-10,190,Frenship,Wolfforth,TX,0.7667,NA,119,275,colorado state
2008,56060,Marvase Byrd, CB ,5-9,179,McKeesport,Mckeesport,PA,0.7667,NA,121,63,akron
2008,55490,Hank Keighley, WDE ,6-4,225,Archbishop Alter,Dayton,OH,0.7667,NA,62,87,toledo
2008,56300,LaDarius Green, WR ,6-3,185,Booker T. Washington,Pensacola,FL,0.7667,NA,186,201,louisiana
2008,76088,Dennis Kelly, OT ,6-8,236,Marian Catholic,Chicago Heights,IL,0.7667,NA,132,40,purdue
2008,56752,Ryan Griffin, TE ,6-6,220,Londonderry Senior,Londonderry,NH,0.7667,NA,92,2,uconn
2008,56782,Dominque Sandifer, WR ,6-0,170,Beverly Hills,Beverly Hills,CA,0.7667,NA,187,162,san diego state
2008,56166,Winston Etheridge, SDE ,6-3,245,Glenville,Cleveland,OH,0.7667,NA,88,88,bowling green
2008,54816,Tori Childers, WR ,6-5,220,New Hampton School,New Hampton,NH,0.7667,NA,188,3,auburn
2008,55439,David James, CB ,5-11,175,Memorial,Edmond,OK,0.7667,NA,122,24,wyoming
2008,56912,Gerard Thomas, ATH ,5-9,165,Osceola,Kissimmee,FL,0.7667,NA,130,202,colorado state
2008,56593,Wade O'Neill, ILB ,6-1,224,Chino Hills,Chino,CA,0.7667,NA,72,163,san jose state
2008,56213,Ahmad Wood, CB ,5-10,179,San Pedro Senior,San Pedro,CA,0.7667,NA,123,164,nevada
2008,55269,Kasey Smith, DT ,6-4,250,Seabreeze,Daytona Beach,FL,0.7667,NA,107,203,florida international
2008,56486,Dominique Sherrer, RB ,5-10,193,Colerain,Cincinnati,OH,0.7667,NA,120,89,eastern michigan
2008,54955,John Oliver, OT ,6-5,250,Troup County,Lagrange,GA,0.7667,NA,133,110,central florida
2008,56214,Joseph Womack, ATH ,6-2,185,Northside,Jacksonville,NC,0.7667,NA,131,44,east carolina
2008,56434,Ugochukwu Uzodinma, WDE ,6-4,240,Dunbar,Washington,DC,0.7667,NA,63,7,illinois
2008,56096,Terrance Hayward, CB ,6-1,180,Culver City,Culver City,CA,0.7667,NA,124,165,washington state
2008,55440,Dylan Kildahl, SDE ,6-4,240,Highland,Ault,CO,0.7667,NA,89,26,wyoming
2008,55615,Ronnie Williams, WR ,5-11,180,Sterling,Houston,TX,0.7667,NA,189,276,houston
2008,55111,Jackson Anderson, TE ,6-5,230,Frisco,Frisco,TX,0.7667,NA,93,277,duke
2008,55874,Henry Asuega, SDE ,6-1,254,Corona,Corona,CA,0.7667,NA,90,166,idaho
2008,55470,Rodney Stewart, APB ,5-7,170,Brookhaven,Columbus,OH,0.7667,NA,37,90,colorado
2008,14101,Matt Marshall, OLB ,6-1,230,Camden,Camden,NJ,0.7667,NA,124,38,arkansas
2008,55024,Kadeem Taylor, WDE ,6-3,240,Carroll,Monroe,LA,0.7667,NA,64,50,tulane
2008,55434,Adrin Haughton, OT ,6-4,323,Seminole,Sanford,FL,0.7667,NA,134,204,iowa state
2008,54763,Josh Brinson, WR ,6-1,162,South Dade,Homestead,FL,0.7667,NA,190,205,alabama birmingham
2008,56162,Marlon Johnson, S ,6-0,183,Inglewood,Inglewood,CA,0.7667,NA,129,167,nevada
2008,56301,Kyron Benoit, ATH ,6-0,194,Crowley,Crowley,LA,0.7667,NA,132,51,louisiana
2008,56594,Justin Becker, OT ,6-7,240,ThunderRidge,Littleton,CO,0.7667,NA,135,27,colorado state
2008,56806,Isaiah Anderson, WR ,6-0,175,Wichita Falls,Wichita Falls,TX,0.7667,NA,191,278,oklahoma state
2008,56368,Sam Jaeger, OG ,6-5,295,Chesterton Senior,Chesterton,IN,0.7667,NA,132,23,western michigan
2008,56450,Tyson Gale, ILB ,6-3,230,Alva,Alva,OK,0.7667,NA,73,25,marshall
2008,55546,Maurice Jones, CB ,5-10,178,Belleville Sr.,Belleville,NJ,0.7667,NA,125,39,temple
2008,56822,Seamus Garvey, OT ,6-6,270,Gahanna Lincoln,Columbus,OH,0.7667,NA,136,91,kent state
2008,55238,Andrew Taglianetti, ATH ,5-11,175,Central Catholic,Pittsburgh,PA,0.7667,NA,133,64,pittsburgh
2008,56269,Sheldon Armstrong, CB ,5-11,175,Long Beach Poly,Long Beach,CA,0.7667,NA,126,168,utah state
2008,56265,Jerry Harris, WR ,6-0,180,Boca Raton,Boca Raton,FL,0.7667,NA,192,206,central michigan
2008,56009,Gordy Cooper, WR ,6-6,193,San Jacinto,San Jacinto,CA,0.7667,NA,193,169,unlv
2008,55959,Edrick Boger, CB ,5-11,158,North Mesquite,Mesquite,TX,0.7667,NA,127,279,new mexico
2008,56599,Andy Clements, S ,6-1,195,Chatfield,Littleton,CO,0.7667,NA,130,28,colorado state
2008,13883,Joe Gaglione, WDE ,6-4,242,Lake Catholic,Mentor,OH,0.7667,NA,65,92,iowa
2008,55720,B.J. Lee, APB ,5-5,160,Ridgeland,Ridgeland,MS,0.7667,NA,38,30,smu
2008,56395,Waymon Ross, OLB ,6-2,225,Marathon,Marathon,FL,0.7667,NA,125,207,western michigan
2008,55556,Kameron Krebs, S ,6-1,210,Mission Viejo,Mission Viejo,CA,0.7667,NA,131,170,oregon state
2008,56139,Jacob Anderson, OLB ,6-2,195,Galena,Reno,NV,0.7667,NA,126,14,nevada
2008,56871,T.J. Williams, WR ,6-0,185,West Mifflin Area,West Mifflin,PA,0.7667,NA,194,65,kent state
2008,55010,Harris Howard, OG ,6-5,281,Blessed Trinity Catholic,Roswell,GA,0.7667,NA,133,111,tulane
2008,56487,Vince Carlotta, OT ,6-5,280,Roger Bacon,Cincinnati,OH,0.7667,NA,137,93,ohio
2008,54944,Melvin Harris, WR ,6-7,195,Buford,Buford,GA,0.7667,NA,195,112,ole miss
2008,56566,Anthony Smith, DT ,6-1,225,Red Mountain,Mesa,AZ,0.7667,NA,108,27,new mexico state
2008,55731,Blake McJunkin, OG ,6-2,256,Plano,Plano,TX,0.7667,NA,134,280,smu
2008,55497,David Pasquale, ATH ,6-0,199,Cape Coral,Cape Coral,FL,0.7667,NA,134,208,toledo
2008,56025,Jason Koontz, OG ,6-3,285,Santiago,Corona,CA,0.7667,NA,135,171,unlv
2008,56010,Lucas Reed, TE ,6-6,210,Sabino,Tucson,AZ,0.7667,NA,94,28,new mexico
2008,56463,Jay Taylor, APB ,5-9,190,Reynoldsburg,Reynoldsburg,OH,0.7667,NA,39,94,miami ohio
2008,23824,Tevin Washington, DUAL ,6-1,205,Wetumpka,Wetumpka,AL,0.7667,NA,29,59,georgia tech
2008,55927,Blaine Schafer, OT ,6-6,285,Plymouth,Plymouth,IN,0.7667,NA,138,24,ball state
2008,55686,Zachary Boyd, OT ,6-4,258,Highland Park,Dallas,TX,0.7667,NA,139,281,smu
2008,54969,Loren Robinson, OLB ,6-3,190,Lyman,Longwood,FL,0.7667,NA,127,209,central florida
2008,56719,Tracy Pugh, SDE ,6-4,245,Chino Hills,Chino,CA,0.7667,NA,91,172,san jose state
2008,56803,Chandler Jones, TE ,6-6,235,Union Endicott,Endicott,NY,0.7667,NA,95,14,syracuse
2008,55019,D.J. Ponder, PRO ,6-2,190,Catholic,Baton Rouge,LA,0.7667,NA,61,52,tulane
2008,56700,Shane Prater, WR ,6-0,158,Central,Omaha,NE,0.7667,NA,196,9,iowa
2008,56338,Robert Fuller, DUAL ,6-1,188,Arroyo Valley,San Bernardino,CA,0.7667,NA,30,173,utah state
2008,54858,Elliott Henigan, SDE ,6-5,250,Lovett School,Atlanta,GA,0.7667,NA,92,113,alabama birmingham
2008,55848,Corey Laufasa, ILB ,6-0,225,Evergreen,Burien,WA,0.7667,NA,74,26,army
2008,56555,Ruben Martinez, RB ,6-1,199,Los Alamos,Los Alamos,NM,0.7667,NA,121,4,new mexico state
2008,31441,Blidi Wreh-Wilson, CB ,6-1,165,General McLane,Edinboro,PA,0.7667,NA,128,66,uconn
2008,56070,Michael Smith, DT ,6-1,270,Bay City,Bay City,TX,0.7667,NA,109,282,rice
2008,56880,Joe Jones, SDE ,6-3,245,Green Run,Virginia Beach,VA,0.7667,NA,93,47,virginia tech
2008,56916,Adam Wilson, S ,5-11,199,Ernest Righetti,Santa Maria,CA,0.7667,NA,132,174,colorado state
2008,6051,Anthony McCloud, DT ,6-2,300,Thomas County Central,Thomasville,GA,0.7667,NA,110,114,florida state
2008,55119,Alvin Blackmon, WR ,6-0,180,Lake Dallas,Lake Dallas,TX,0.7667,NA,197,283,purdue
2008,56558,Brenel Myers, OT ,6-3,245,Westfield,Houston,TX,0.7667,NA,140,284,boise state
2008,37805,Trevino Woods, OT ,6-6,275,Clarke Central,Athens,GA,0.7667,NA,141,115,kentucky
2008,56356,Kelly Dawsey, CB ,6-0,185,Lowndes,Valdosta,GA,0.7667,NA,129,116,western michigan
2008,56867,Justin Thompson, TE ,6-3,220,St. Francis De Sales,Columbus,OH,0.7667,NA,96,95,kent state
2008,55499,Ben Parks, K ,6-2,195,Argyle,Argyle,TX,0.7667,NA,22,285,baylor
2008,55006,Casey Blum, WDE ,6-3,245,Moorpark,Moorpark,CA,0.7667,NA,66,175,tulane
2008,56003,Jesse Backerman, SDE ,6-4,230,Marana,Marana,AZ,0.7667,NA,94,29,unlv
2008,55574,Gino Collins, ATH ,6-0,181,St. Pius X,Houston,TX,0.7667,NA,135,286,houston
2008,56915,Matt Weems, SDE ,6-4,230,Arapahoe,Littleton,CO,0.7667,NA,95,29,colorado state
2008,16584,Dax Dellenbach, LS ,6-1,235,North Broward Prep,Pompano Beach,FL,0.7667,NA,2,210,auburn
2008,55715,Evan Huahulu, OG ,6-1,330,Servite,Anaheim,CA,0.7667,NA,136,176,smu
2008,55402,Eric Benson, S ,6-3,190,Corona Del Sol,Tempe,AZ,0.7667,NA,133,30,wyoming
2008,56377,Drew Nowak, WDE ,6-3,245,Preble,Green Bay,WI,0.7667,NA,67,10,western michigan
2008,31661,Ryan Otten, OLB ,6-5,194,Del Oro,Loomis,CA,0.7667,NA,128,177,san jose state
2008,56904,Jason Klingerman, DT ,6-2,260,Valley Center,Valley Center,CA,0.7667,NA,111,178,colorado state
2008,56864,Jacquise Terry, APB ,5-11,175,Pacelli,Columbus,GA,0.7667,NA,40,117,kent state
2008,56304,Devon Lewis-Buchanan, S ,6-2,205,Suncoast,West Palm Beach,FL,0.7667,NA,134,211,louisiana
2008,56152,Max Devlin, OT ,6-5,280,Windsor,Windsor,CA,0.7667,NA,142,179,fresno state
2008,54908,Thao Goins, WDE ,6-4,280,Hightower,Missouri City,TX,0.7667,NA,68,287,central florida
2008,56369,Emmanuel Ojeriakhi, WR ,6-3,183,Bakersfield,Bakersfield,CA,0.7667,NA,198,180,utah state
2008,56167,Jeffrey Nady, OT ,6-7,250,Douglas County,Minden,NV,0.7667,NA,143,15,nevada
2008,55603,Cameron Jude, WDE ,6-4,235,Manchester,Midlothian,VA,0.7667,NA,69,48,michigan state
2008,56636,Cody Wells, PRO ,6-0,195,Spain Park,Birmingham,AL,0.7667,NA,62,60,louisiana monroe
2008,55191,Johnny Williams, WR ,5-11,195,Leroy Sch,Leroy,AL,0.7667,NA,199,61,duke
2008,56515,George Iloka, ATH ,6-3,194,Kempner,Sugar Land,TX,0.7667,NA,136,288,boise state
2008,56085,Alema Tachibana, OLB ,6-3,200,Kahuku,Kahuku,HI,0.7667,NA,129,13,hawaii
2008,56043,Shane Watterson, OT ,6-6,280,Saugus,Santa Clarita,CA,0.7667,NA,144,181,unlv
2008,55043,Dexter Daniels, OLB ,6-2,215,Brantley,Brantley,AL,0.7667,NA,130,62,vanderbilt
2008,55203,Caleb Ter Bush, DUAL ,6-5,215,Metamora,Metamora,IL,0.7667,NA,31,41,purdue
2008,55716,Trent Wilkins, S ,6-0,188,Duncan,Duncan,OK,0.7667,NA,135,26,tulsa
2008,55453,Kyle Magnuson, OT ,6-0,301,Concord Community,Elkhart,IN,0.7667,NA,145,25,wyoming
2008,55278,Donnell Wilson, DT ,6-2,275,Golden Gate,Naples,FL,0.7667,NA,112,212,florida international
2008,56145,Brian Wagner, OLB ,6-0,210,Catholic Central,Springfield,OH,0.7667,NA,131,96,akron
2008,56154,A.J. Ellis, APB ,5-11,180,Andrew P. Hill,San Jose,CA,0.7667,NA,41,182,fresno state
2008,54896,Danny White, OLB ,6-2,215,Apopka,Apopka,FL,0.7667,NA,132,213,alabama birmingham
2008,56348,Rogeric Govan, OG ,6-5,253,Little Rock Central,Little Rock,AR,0.7667,NA,137,21,middle tennessee state
2008,55472,Anthony Ballew, OT ,6-6,315,Culver City,Culver City,CA,0.7667,NA,146,183,baylor
2008,56571,Lavorick Williams, WR ,6-3,187,Permian,Odessa,TX,0.7667,NA,200,289,new mexico state
2008,55786,David Nwabuisi, ATH ,6-1,230,Episcopal,Bellaire,TX,0.7667,NA,137,290,northwestern
2008,55226,Winston Fraser, OLB ,6-1,212,Booker T. Washington,Miami,FL,0.7667,NA,133,214,florida international
2008,56102,Anthony Laurenzi, DT ,6-4,260,El Dorado,Placentia,CA,0.7667,NA,113,184,washington state
2008,56793,Josh Wade, CB ,6-0,175,Point Loma,San Diego,CA,0.7667,NA,130,185,san diego state
2008,55937,Rashaad White, RB ,5-9,205,Stockbridge,Stockbridge,GA,0.7667,NA,122,118,ball state
2008,56366,Lawrence Henning, OLB ,6-2,205,Mount Carmel,Chicago,IL,0.7667,NA,134,42,western michigan
2008,55032,Edward Wesley, RB ,5-9,187,MacArthur,Irving,TX,0.7667,NA,123,291,tcu
2008,56847,Alex Napper, WR ,6-1,185,Norcross,Norcross,GA,0.7667,NA,201,119,kent state
2008,18896,John Bassler, OG ,6-3,290,Francis Scott Key Sr.,Union Bridge,MD,0.7667,NA,138,27,west virginia
2008,55682,Cole Beasley, ATH ,5-9,155,Little Elm,Little Elm,TX,0.7667,NA,138,292,smu
2008,55828,Dan Parker, DUAL ,6-0,200,Columbus,Miami,FL,0.7667,NA,32,215,troy
2008,54921,Mark Rodgers, APB ,5-9,160,Leuzinger,Lawndale,CA,0.7667,NA,42,186,west virginia
2008,11563,Dion Guy, OLB ,6-3,217,Woodson H.D.,Washington,DC,0.7667,NA,135,8,north carolina
2008,56144,Christian Barker, OT ,6-4,310,Etiwanda,Rancho Cucamonga,CA,0.7667,NA,147,187,nevada
2008,56011,Cameris Stewart, WR ,6-4,186,Apopka,Apopka,FL,0.7667,NA,202,216,new mexico
2008,56472,Jordan Taylor, RB ,6-1,205,St Joseph's,South Bend,IN,0.7667,NA,124,26,marshall
2008,55491,Johnathan Lamb, WDE ,6-4,250,Southfield,Southfield,MI,0.7667,NA,70,41,toledo
2008,56829,Ryan Hidalgo, ILB ,6-1,205,Whitewater,Fayetteville,GA,0.7667,NA,75,120,kent state
2008,56158,Dayton Guillory, CB ,6-0,175,Yuba County Career Preparatory Charter,Marysville,CA,0.7667,NA,131,188,nevada
2008,56620,Ryan Dukes, SDE ,6-2,233,Edgewater,Orlando,FL,0.7667,NA,96,217,air force
2008,19066,Corey Fuller, WR ,6-2,185,Woodlawn,Gwynn Oak,MD,0.7667,NA,203,28,NULL
2008,56825,Chris Gordon, WR ,5-10,165,Coral Gables Senior,Miami,FL,0.7667,NA,204,218,kent state
2008,56820,Daamon Cooper, WR ,5-10,160,North Clayton,Atlanta,GA,0.7667,NA,205,121,kent state
2008,56040,Imari Thompson, RB ,5-9,193,Cedar Hill,Cedar Hill,TX,0.7660,NA,125,293,unlv
2008,55110,A.J. Thompson, OT ,6-3,298,Kathleen,Lakeland,FL,0.7642,NA,148,219,indiana
2008,55411,Carter Bykowski, TE ,6-7,245,Eden Prairie,Eden Prairie,MN,0.7628,NA,97,10,iowa state
2008,56580,Michael Autwell, WDE ,6-4,213,Midlothian,Midlothian,TX,0.7615,NA,71,294,louisiana monroe
2008,56093,Troy Gilmer, RB ,6-1,203,Wayne,Dayton,OH,0.7611,NA,126,97,akron
2008,56242,Scott Pettigrew, RB ,6-2,203,Independence,Thompson's Station,TN,0.7611,NA,127,43,buffalo
2008,54892,Jarrell Watters, OLB ,6-0,215,Thomasville ,Thomasville,AL,0.7594,NA,136,63,alabama birmingham
2008,56109,Jay Matthews, S ,6-1,195,Lake Oswego,Lake Oswego,OR,0.7580,NA,136,8,washington state
2008,55210,Franklin Brown, ATH ,6-2,170,Booker T. Washington,Miami,FL,0.7563,NA,139,220,florida international
2008,31419,Khaseem Greene, ATH ,6-2,195,Avon Old Farms,Avon,CT,0.7556,NA,140,10,rutgers
2008,56342,Darrin Davis, OLB ,6-2,192,Dillard,Fort Lauderdale,FL,0.7556,NA,137,221,middle tennessee state
2008,56619,Robert Drye, OT ,6-4,285,Shadow Ridge,Las Vegas,NV,0.7556,NA,149,16,air force
2008,56622,Irvin George, APB ,5-8,192,Lake Highland Prep,Orlando,FL,0.7556,NA,43,222,air force
2008,56297,Todd Lee, CB ,5-9,160,Catholic,Baton Rouge,LA,0.7556,NA,132,53,new mexico state
2008,56888,Mike Lanaris, ILB ,6-0,217,Lake Mary,Lake Mary,FL,0.7556,NA,76,223,south florida
2008,55614,Ken Van Heule, OG ,6-4,265,Bell,Hurst,TX,0.7556,NA,139,295,houston
2008,57041,Jody VanLaanen, CB ,6-0,195,Ashwaubenon,Green Bay,WI,0.7556,NA,133,11,northern illinois
2008,55843,D. Brad Kelly, TE ,6-5,220,Exeter,Exeter,NH,0.7556,NA,98,4,army
2008,56532,Clay Lee, OLB ,6-1,215,Dr. Phillips,Orlando,FL,0.7556,NA,138,224,memphis
2008,55038,Archie Barnes, ATH ,6-4,200,Berkeley Prep,Tampa,FL,0.7556,NA,141,225,vanderbilt
2008,54970,Andre Sterling, RB ,5-10,190,Farragut,Knoxville,TN,0.7531,NA,128,44,ole miss
2008,56588,Tanner Burns, S ,6-1,185,Valley Christian,San Jose,CA,0.7514,NA,137,189,san jose state
2008,56340,Quinn Garner, OLB ,6-3,230,Santa Cruz,Santa Cruz,CA,0.7500,NA,139,190,utah state
2008,56360,Oscar Molina, SDE ,6-4,245,Baldwin Park,Baldwin Park,CA,0.7500,NA,97,191,utah state
2008,56493,Tyler Thomas, RB ,5-11,185,Jackson,Jackson,MI,0.7500,NA,129,42,eastern michigan
2008,55502,Darius Reeves, CB ,6-1,170,Gahanna Lincoln,Columbus,OH,0.7500,NA,134,98,toledo
2008,56574,Dominique Vinson, WR ,6-0,165,Edison,Huntington Beach,CA,0.7500,NA,206,192,boise state
2008,56317,Corey Brown, RB ,5-11,180,Troy,Troy,OH,0.7469,NA,130,99,eastern michigan
2008,56177,Jerry Phillips, K ,6-2,220,Clyde,Clyde,OH,0.7444,NA,23,100,bowling green
2008,14356,Donnie Carona, K ,5-11,218,Monsignor Kelly Catholic,Beaumont,TX,0.7444,NA,24,296,texas tech
2008,56789,Henry Simon, DT ,6-4,275,Eastlake,Chula Vista,CA,0.7444,NA,114,193,iowa state
2008,55934,Jonathan Hill, OLB ,6-1,230,River Hill,Clarksville,MD,0.7444,NA,140,29,navy
2008,56306,John Williams, DT ,5-10,272,Miami Central,Miami,FL,0.7444,NA,115,226,central michigan
2008,55815,Matt Dillon, DT ,6-4,280,Bishop O'Connell,Arlington,VA,0.7444,NA,116,49,army
2008,56056,Kyle Martens, K ,6-6,185,Spearfish - 01,Spearfish,SD,0.7444,NA,25,2,rice
2008,56516,Marcus Hightower, WR ,6-0,175,Whitehaven,Memphis,TN,0.7444,NA,207,45,memphis
2008,55746,Jake Arbanas, TE ,6-5,188,Rockhurst,Kansas City,MO,0.7444,NA,99,23,army
2008,55523,Deven Baker, WR ,6-4,190,Bound Brook,Bound Brook,NJ,0.7444,NA,208,40,temple
2008,56378,Brandon McLeroy, OG ,6-4,285,Rhea County,Evensville,TN,0.7444,NA,140,46,middle tennessee state
2008,56341,Darrion Brown, WR ,6-0,170,Withrow,Cincinnati,OH,0.7444,NA,209,101,eastern michigan
2008,31658,Zach Line, ILB ,6-1,210,Oxford,Oxford,MI,0.7444,NA,77,43,smu
2008,54870,Drew Luker, S ,6-3,175,Sweet Water Sch,Sweet Water,AL,0.7444,NA,138,64,alabama birmingham
2008,55624,Alex Debniak, OLB ,6-2,220,Hudsonville,Hudsonville,MI,0.7444,NA,141,44,stanford
2008,56186,Richard Helepiko, OG ,6-3,275,Moreno Valley,Moreno Valley,CA,0.7444,NA,141,194,fresno state
2008,56316,Alex Beierwalter, PRO ,6-3,195,Charlestown,Charlestown,IN,0.7444,NA,63,27,eastern michigan
2008,55929,Treshawn Robinson, OLB ,6-0,220,Upland,Upland,CA,0.7444,NA,142,195,idaho
2008,56200,Jack Reynoso, SDE ,6-2,240,Del Oro,Loomis,CA,0.7444,NA,98,196,nevada
2008,55454,Stephen Ruempolhamer, DT ,6-3,280,Union,Tulsa,OK,0.7444,NA,117,27,iowa state
2008,57005,Joe Hawthorne, DT ,6-4,250,Martin,Arlington,TX,0.7444,NA,118,297,north texas
2008,56203,Chase McEntee, DT ,6-1,252,Galena Park,Galena Park,TX,0.7444,NA,119,298,fresno state
2008,56310,Chris Richard, S ,6-0,205,Destrehan,Destrehan,LA,0.7444,NA,139,54,louisiana
2008,55831,David Ford, OLB ,6-3,255,Antonian College Prep,San Antonio,TX,0.7444,NA,143,299,army
2008,55534,Sean Boyle, OT ,6-5,280,Calvert Hall College,Towson,MD,0.7444,NA,150,30,temple
2008,56623,Daniel Hanson, OG ,6-2,275,Lone Oak,Lone Oak,TX,0.7444,NA,142,300,louisiana monroe
2008,55787,Calvin Francois, DT ,6-1,275,Hollywood Hills,Hollywood,FL,0.7444,NA,120,227,troy
2008,56275,Darren Keyton, OT ,6-4,280,Traverse City West,Traverse City,MI,0.7444,NA,151,45,central michigan
2008,55501,Fredric Plesius, ILB ,6-1,243,Champlain-Lennoxville,Na,NA,0.7444,NA,78,1,baylor
2008,55017,Alex Lauricella, CB ,6-0,180,John Curtis,New Orleans,LA,0.7444,NA,135,55,tulane
2008,55442,Josh Leonard, OT ,6-4,230,Helena,Helena,MT,0.7444,NA,152,3,wyoming
2008,56769,Adam Masters, OT ,6-5,280,Walt Whitman,Bethesda,MD,0.7444,NA,153,31,uconn
2008,56244,David Skrip, OG ,6-3,285,Charles D'amico,Albion,NY,0.7444,NA,143,15,buffalo
2008,57012,Nick Leppo, OG ,6-2,245,Southlake Carroll,Southlake,TX,0.7444,NA,144,301,north texas
2008,56461,Jaytee Swanson, OLB ,6-2,195,Buford,Buford,GA,0.7444,NA,144,122,miami ohio
2008,56753,Teddy Jennings, TE ,6-6,210,Chaminade Julienne,Dayton,OH,0.7444,NA,100,102,uconn
2008,55150,Tony Foster, WR ,6-2,170,Walter M Williams,Burlington,NC,0.7444,NA,210,45,duke
2008,56460,Leshawn Henderson, CB ,6-1,180,Okeechobee,Okeechobee,FL,0.7444,NA,136,228,marshall
2008,56249,David Blackburn, TE ,6-3,250,De La Salle Collegiate,Warren,MI,0.7444,NA,101,46,central michigan
2008,55596,Tahir Whitehead, S ,6-2,220,West Side,Newark,NJ,0.7444,NA,140,41,temple
2008,55750,Matt Arent, PRO ,6-3,208,Hillsboro,Nashville,TN,0.7444,NA,64,47,army
2008,55749,Brian Arnfelt, WDE ,6-5,243,Stillwater Senior,Stillwater,MN,0.7444,NA,72,11,northwestern
2008,55459,Corey Orth, WDE ,6-5,235,Buena Vista,Buena Vista,CO,0.7444,NA,73,30,wyoming
2008,55946,David Sumrall, OG ,6-5,260,Riverdale,Murfreesboro,TN,0.7444,NA,145,48,navy
2008,55865,Kelechi Odocha, APB ,5-7,170,Atholton,Columbia,MD,0.7444,NA,44,32,army
2008,56376,Chris McClover, WR ,6-5,185,Saugus,Santa Clarita,CA,0.7444,NA,211,197,middle tennessee state
2008,56293,Derreck Dean, DT ,6-0,280,McDonogh 35,New Orleans,LA,0.7444,NA,121,56,louisiana
2008,56988,Iona Pritchard, ILB ,6-0,220,Bingham,South Jordan,UT,0.7444,NA,79,16,byu
2008,19301,Rodney Chadwick, OLB ,6-0,215,Carthage,Carthage,TX,0.7444,NA,145,302,baylor
2008,56180,Lane Robilotto, CB ,6-1,180,Riverside,Painesville,OH,0.7444,NA,137,103,bowling green
2008,56103,Mike Ledgerwood, ILB ,6-1,210,River View,Kennewick,WA,0.7444,NA,80,27,washington state
2008,55855,Chad Littlejohn, FB ,6-1,240,Deer Park,Deer Park,TX,0.7444,NA,12,303,army
2008,56296,Blaine Gautier, PRO ,6-0,194,Lutcher,Lutcher,LA,0.7444,NA,65,57,louisiana
2008,56838,Josh Kline, OG ,6-4,270,William Mason,Mason,OH,0.7444,NA,146,104,kent state
2008,55336,Quentin Sims, WR ,6-3,170,Colerain,Cincinnati,OH,0.7444,NA,212,105,georgia tech
2008,56437,D.J. Brown, CB ,6-1,170,Lakota West,West Chester,OH,0.7444,NA,138,106,miami ohio
2008,55804,Alex Carlton, K ,5-11,165,Newark,Newark,DE,0.7444,NA,26,1,army
2008,56087,Denzel Wells, WR ,5-10,175,Cy Falls,Houston,TX,0.7444,NA,213,304,rice
2008,56181,Chip Robinson, OT ,6-7,340,Middletown,Middletown,OH,0.7444,NA,154,107,bowling green
2008,31684,Eric Herman, SDE ,6-4,265,Central Catholic,Toledo,OH,0.7444,NA,99,108,ohio
2008,56610,J.D. Griggs, SDE ,6-5,220,Piscataway Twp,Piscataway,NJ,0.7444,NA,100,42,iowa
2008,55926,Guy Reynolds, OG ,6-1,321,Westview,Tolleson,AZ,0.7444,NA,147,31,idaho
2008,56288,Ronald Clark, OG ,6-3,300,Desire Street Academy,Baton Rouge,LA,0.7444,NA,148,58,louisiana
2008,55578,Adrian Robinson, ILB ,6-2,217,Harrisburg,Harrisburg,PA,0.7444,NA,81,67,temple
2008,56774,Jerome Long, SDE ,6-5,250,Morro Bay,Morro Bay,CA,0.7444,NA,101,198,san diego state
2008,56601,Ben DeLine, K ,5-11,150,Steamboat Springs,Steamboat Springs,CO,0.7444,NA,27,31,colorado state
2008,55531,Steve Caputo, OG ,6-4,315,Unionville,Kennett Square,PA,0.7444,NA,149,68,temple
2008,55899,Torieal Gibson, WR ,5-8,160,Glenville,Cleveland,OH,0.7444,NA,214,109,ball state
