Year,ID,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2019,89901,Angel Dominguez, DT ,0.8468,iowa state,NULL,Big 12,NULL
2019,46040120,Jonathan Lolohea, DT ,0.8461,washington state,northern arizona,Pacific-12,Big Sky
2019,91255,My-King Johnson, WDE ,0.8458,arizona,NULL,Pacific-12,NULL
2019,31230,Darius Slade, SDE ,0.8457,arizona state,south florida,Pacific-12,American Athletic
2019,49429,Micheal Johnson, DT ,0.8441,baylor,texas southern,Big 12,SWAC
2019,85891,LeShaun Minor, DT ,0.8441,indiana,NULL,Big Ten,NULL
2019,80845,Brandon Simon, WDE ,0.8438,iowa,illinois state,Big Ten,Missouri Valley
2019,46042716,Tava Finau, WDE ,0.8431,colorado,northern colorado,Pacific-12,Big Sky
2019,82006,Wayne Kirby, DT ,0.8422,byu,NULL,FBS Independents,NULL
2019,46037441,Tyrese Allen, DT ,0.8410,west virginia,murray state,Big 12,Ohio Valley
2019,83430,Christopher Whittaker, WDE ,0.8385,kentucky,florida international,SEC,Conference USA
2019,45354,Keldric Preston, WDE ,0.8366,wisconsin,NULL,Big Ten,NULL
2019,46041524,Connor Parks, WDE ,0.8361,kent state,famu,Mid-American,MEAC
2019,69554,Chase Johnston, WDE ,0.8331,kansas state,NULL,Big 12,NULL
2019,84985,Terriek Roberts, SDE ,0.8329,colorado,NULL,Pacific-12,NULL
2019,45631,Mikhail Hill, DT ,0.8303,memphis,nicholls state,American Athletic,Southland
2019,79549,Terrell Lucas, WDE ,0.8300,duke,austin peay,ACC,Ohio Valley
2019,25790,Ja'Merez Bowen, DT ,0.8299,indiana,NULL,Big Ten,NULL
2019,35619,Miles Fox, DT ,0.8294,old dominion,wake forest,Conference USA,ACC
2019,84472,Kayode Rufai, SDE ,0.8240,boise state,idaho,Mountain West,Big Sky
2019,68315,Chazmyn Turner, SDE ,0.8239,purdue,southern,Big Ten,SWAC
2019,79679,Joseph Wallace, DT ,0.8203,texas tech,sam houston state,Big 12,Southland
2019,25837,Torrence Brown, WDE ,0.8178,penn state,southern mississippi,Big Ten,Conference USA
2019,34488,Kevin Murphy, SDE ,0.8149,uconn,louisiana tech,FBS Independents,Conference USA
2019,91434,Nathan Bursch, WDE ,0.8141,minnesota,NULL,Big Ten,NULL
2019,46085731,Vidal Scott, DT ,0.8087,central arkansas,NULL,Southland,NULL
2019,92756,Damion Daley, DT ,0.8065,colorado state,NULL,Mountain West,NULL
2019,69945,Garret Jansen, WDE ,0.8048,iowa,NULL,Big Ten,NULL
2019,93613,Antonio Colclough, WDE ,0.8043,temple,james madison,American Athletic,CAA
2019,69202,Mike Danna, WDE ,0.8013,central michigan,michigan,Mid-American,Big Ten
2019,46042053,Ryan Taylor, DT ,0.8004,arkansas state,NULL,Sun Belt,NULL
2019,46049251,Shaquor Newkirk, WDE ,0.8004,coastal carolina,NULL,Sun Belt,NULL
2019,46042512,Derrick Shaw, DT ,0.7993,north texas,NULL,Conference USA,NULL
2019,31911,Ladante Davenport, DT ,0.7992,louisiana tech,NULL,Conference USA,NULL
2019,80828,Jacoby Hill, WDE ,0.7991,memphis,tennessee martin,American Athletic,Ohio Valley
2019,46767,Antione Barker, DT ,0.7951,troy,NULL,Sun Belt,NULL
2019,87431,Allen Daniels, DT ,0.7945,purdue,tennessee state,Big Ten,Ohio Valley
2019,90014,Shawn Wiley, DT ,0.7924,central michigan,NULL,Mid-American,NULL
2019,89530,Jermaine McDaniel, SDE ,0.7924,appalachian state,ncat,Sun Belt,MEAC
2019,88928,Damien Degruy, SDE ,0.7924,fresno state,mcneese state,Mountain West,Southland
2019,26952,Sione Taufahema, DT ,0.7891,arizona,NULL,Pacific-12,NULL
2019,39505,Gasetoto Schuster, DT ,0.7884,utah state,southern utah,Mountain West,Big Sky
2019,93074,Dezmond Lance, DT ,0.7871,western michigan,NULL,Mid-American,NULL
2019,46037534,Emeka Ndoh, SDE ,0.7867,fresno state,NULL,Mountain West,NULL
2019,46050789,Wallace Cowins, SDE ,0.7855,coastal carolina,NULL,Sun Belt,NULL
2019,46040036,Malcolm Williams, DT ,0.7853,central florida,NULL,American Athletic,NULL
2019,88903,Logan Speyer, DT ,0.7850,miami ohio,NULL,Mid-American,NULL
2019,38996,Ian Bush, DT ,0.7832,georgia southern,NULL,Sun Belt,NULL
2019,37092,LaMarr Davis, DT ,0.7817,toledo,NULL,Mid-American,NULL
2019,30223,Khalil Johnson, SDE ,0.7790,memphis,NULL,American Athletic,NULL
2019,87965,Trace Mascorro, DT ,0.7723,utep,sam houston state,Conference USA,Southland
2019,84494,Clifford Amazan, DT ,0.7683,georgia state,NULL,Sun Belt,NULL
2019,87908,David Marsh, SDE ,0.7682,miami ohio,NULL,Mid-American,NULL
2019,46037753,Ravontae Holt, DT ,0.7682,wyoming,wyoming,Mountain West,Mountain West
2019,79196,Kyle Junior, SDE ,0.7681,bowling green,oklahoma state,Mid-American,Big 12
2019,45572382,Adonis Williams, DT ,0.7675,air force,NULL,Mountain West,NULL
2019,81622,Dante Cleveland, DT ,0.7667,central michigan,NULL,Mid-American,NULL
2019,88037,Alema Kapoi, DT ,0.7631,navy,hawaii,American Athletic,Mountain West
2019,46037467,Jeffrey Gunter, SDE ,0.7631,coastal carolina,north carolina state,Sun Belt,ACC
2019,79008,Dequarius Henry, WDE ,0.7581,utsa,utsa,Conference USA,Conference USA
2019,35998,Sean Hammonds, SDE ,0.7575,ball state,stony brook,Mid-American,CAA
2019,45572450,Matthew Hanson, SDE ,0.7530,akron,NULL,Mid-American,NULL
2019,92456,Jaylin Nolden, WDE ,0.7530,buffalo,hampton,Mid-American,MEAC
2019,46040186,Blake Fehrmann, WDE ,0.7497,new mexico,illinois state,Mountain West,Missouri Valley
2019,78879,Roe Wilkins, DT ,0.7381,rice,arizona state,Conference USA,Pacific-12
2019,75140,Daniel Bailey, DT ,NULL,virginia tech,NULL,ACC,NULL
2019,46048603,Jarryn Bush, WDE ,NULL,washington,portland state,Pacific-12,Big Sky
2019,78322,Tyrus Butler, DT ,NULL,alabama birmingham,northwestern state,Conference USA,Southland
2019,85701,Damani Carter, WDE ,NULL,arkansas,NULL,SEC,NULL
2019,46045455,Aaron Griffith, DT ,NULL,middle tennessee state,gardner webb,Conference USA,Big South
2019,45572452,DaVone Hall, DT ,NULL,massachusetts,NULL,FBS Independents,NULL
2019,46085148,Jason Harris, WDE ,NULL,illinois state,ucla,Missouri Valley,Pacific-12
2019,46085508,Mike Hinton, SDE ,NULL,columbia,tulane,Ivy,American Athletic
2019,93061,Dominic Livingston, DT ,NULL,lsu,NULL,SEC,NULL
2019,46049283,Elijah Miranda, WDE ,NULL,massachusetts,rhode island,FBS Independents,CAA
2019,46044852,Chigozie Nnoruka, WDE ,NULL,ucla,miami,Pacific-12,ACC
2019,92418,Xavier Peters, WDE ,NULL,florida state,kentucky,ACC,SEC
2019,45572892,Alex Piechocki, SDE ,NULL,massachusetts,buffalo,FBS Independents,Mid-American
2019,46085629,Jacob Pugh, DT ,NULL,tulsa,smu,American Athletic,American Athletic
2019,82130,Brendan Siwajek, DT ,NULL,western michigan,NULL,Mid-American,NULL
2019,45572703,Ryan Veingrad, WDE ,NULL,michigan,florida atlantic,Big Ten,Conference USA
2019,46052466,Fanon Vines, DT ,NULL,nevada,NULL,Mountain West,NULL
2019,32873,Darius Whitfield, SDE ,NULL,south alabama,northwestern state,Sun Belt,Southland
2019,46079970,Eddie Zinn-Turner, DT ,NULL,marist,vanderbilt,Pioneer,SEC
2019,84837,Jaelan Phillips, OLB ,0.9989,ucla,miami,Pacific-12,ACC
2019,56955,Jonathan Greenard, OLB ,0.8346,louisville,florida,ACC,SEC
2019,77674,Levi Jones, ILB ,0.9570,usc,north carolina state,Pacific-12,ACC
2019,36844,Manny Bowen, OLB ,0.9069,penn state,utah,Big Ten,Pacific-12
2019,53426,Oluwole Betiku Jr., OLB ,0.9884,usc,illinois,Pacific-12,Big Ten
2019,31564,Keandre Jones, OLB ,0.9544,ohio state,maryland,Big Ten,Big Ten
2019,79040,Avery Roberts, ILB ,0.9248,nebraska,oregon state,Big Ten,Pacific-12
2019,91354,Darrian Beavers, ILB ,0.8025,uconn,cincinnati,FBS Independents,American Athletic
2019,46037175,Eyabi Anoma, OLB ,0.9987,alabama,houston,SEC,American Athletic
2019,49705,Mique Juarez, OLB ,0.9924,ucla,utah,Pacific-12,Pacific-12
2019,76078,Drew Singleton, OLB ,0.9626,michigan,rutgers,Big Ten,Big Ten
2019,21501,Shaq Smith, ILB ,0.9613,clemson,maryland,ACC,Big Ten
2019,75518,Jaden Hunter, ILB ,0.9379,georgia,western kentucky,SEC,Conference USA
2019,32632,Richard McBryde, OLB ,0.9194,auburn,smu,SEC,American Athletic
2019,88387,Robert Hicks, ILB ,0.9109,louisville,louisville,ACC,ACC
2019,19333,Cameron Townsend, OLB ,0.9076,texas,NULL,Big 12,NULL
2019,30530,Arrington Farrar, OLB ,0.9039,wisconsin,NULL,Big Ten,NULL
2019,84069,Richard Jibunor, OLB ,0.8985,auburn,troy,SEC,Sun Belt
2019,75972,Rahyme Johnson, OLB ,0.8903,ucla,san jose state,Pacific-12,Mountain West
2019,55221,Keith Simms, OLB ,0.8831,oregon,NULL,Pacific-12,NULL
2019,55104,Quayshon Alexander, OLB ,0.8756,nebraska,towson,Big Ten,CAA
2019,80089,Brelin Faison-Walden, OLB ,0.8721,penn state,charlotte,Big Ten,Conference USA
2019,87123,Patrick Macon, ILB ,0.8720,oklahoma state,south florida,Big 12,American Athletic
2019,36059,D.J. Morgan, OLB ,0.8711,notre dame,uconn,FBS Independents,FBS Independents
2019,78550,Elysee Mbem-Bosse, ILB ,0.8701,michigan,NULL,Big Ten,NULL
2019,56875,Breon Dixon, OLB ,0.8700,nebraska,NULL,Big Ten,NULL
2019,81230,Javar Garrett, OLB ,0.8675,virginia,delaware,ACC,CAA
2019,58567,Tyler Dunning, ILB ,0.8661,mississippi state,NULL,SEC,NULL
2019,78901,Bryant Pirtle, OLB ,0.8657,utah,semo,Pacific-12,Ohio Valley
2019,47663,Malik Psalms, OLB ,0.8645,california,NULL,Pacific-12,NULL
2019,29301,Austin Smith, OLB ,0.8630,tennessee,eastern kentucky,SEC,Ohio Valley
2019,46770,Malik Lawal, OLB ,0.8613,arizona state,tulane,Pacific-12,American Athletic
2019,91081,Dantrieze Scott, OLB ,0.8611,lsu,grambling state,SEC,SWAC
2019,29801,Nathan Fox, ILB ,0.8584,northwestern,houston,Big Ten,American Athletic
2019,83801,Nadarius Fagan, OLB ,0.8584,syracuse,famu,ACC,MEAC
2019,88660,La'Dedric Jackson, OLB ,0.8577,tulane,aamu,American Athletic,SWAC
2019,29154,Dominic Sheppard, ILB ,0.8574,virginia,utsa,ACC,Conference USA
2019,61353,Alexy Jean-Baptiste, OLB ,0.8564,arkansas,florida international,SEC,Conference USA
2019,46040352,Clyde Moore, ILB ,0.8552,colorado,usc,Pacific-12,Pacific-12
2019,80411,Guy Thomas, OLB ,0.8540,nebraska,NULL,Big Ten,NULL
2019,71757,Aundre Kearney, ILB ,0.8538,virginia tech,central florida,ACC,American Athletic
2019,56320,Kylan Johnson, OLB ,0.8537,florida,pittsburgh,SEC,ACC
2019,79749,Amandre Williams, OLB ,0.8529,washington,montana state,Pacific-12,Big Sky
2019,46056548,Skyler Meyers, OLB ,0.8526,wisconsin,northern iowa,Big Ten,Missouri Valley
2019,89961,Kyrei Fisher, OLB ,0.8500,arkansas,oregon state,SEC,Pacific-12
2019,36481,Dante Sparaco, OLB ,0.8484,montana state,colorado,Big Sky,Pacific-12
2019,80298,Mason Vinyard, OLB ,0.8471,washington state,montana,Pacific-12,Big Sky
2019,41375,Jarvis Miller, OLB ,0.8457,penn state,massachusetts,Big Ten,FBS Independents
2019,34128,Loren Mondy, OLB ,0.8446,arizona state,NULL,Pacific-12,NULL
2019,84516,Brett Shepherd, OLB ,0.8423,maryland,middle tennessee state,Big Ten,Conference USA
2019,52700,Layton Garnett, ILB ,0.8399,lsu,utsa,SEC,Conference USA
2019,77697,Antwuan Johnson, ILB ,0.8385,bowling green,NULL,Mid-American,NULL
2019,33423,Aaron Mends, ILB ,0.8381,iowa,illinois state,Big Ten,Missouri Valley
2019,21438,Tinashe Bere, ILB ,0.8375,duke,cincinnati,ACC,American Athletic
2019,53975,Ty Tyler, OLB ,0.8371,marshall,louisville,Conference USA,ACC
2019,84626,Desmond Williams, OLB ,0.8366,boise state,weber state,Mountain West,Big Sky
2019,32216,Fermin Silva, OLB ,0.8360,florida international,marshall,Conference USA,Conference USA
2019,45572474,Shamar Hamilton, OLB ,0.8354,colorado,NULL,Pacific-12,NULL
2019,71805,Tim Walton, ILB ,0.8349,syracuse,texas southern,ACC,SWAC
2019,88437,T.D. Roof, OLB ,0.8346,indiana,appalachian state,Big Ten,Sun Belt
2019,85530,Kam Jones, ILB ,0.8324,louisville,chattanooga,ACC,Southern
2019,91433,Kyle Wright, ILB ,0.8323,north carolina,georgia state,ACC,Sun Belt
2019,80368,Tyson Maeva, OLB ,0.8309,boise state,florida international,Mountain West,Conference USA
2019,83962,Ty Sponseller, ILB ,0.8304,cincinnati,elon,American Athletic,CAA
2019,80917,Dae'lun Darien, OLB ,0.8290,penn state,delaware,Big Ten,CAA
2019,79869,Dee Walker, OLB ,0.8288,arkansas,NULL,SEC,NULL
2019,88450,Ryan Gatoloai-Faupula, OLB ,0.8288,wyoming,NULL,Mountain West,NULL
2019,83577,Rhashaun Epting, ILB ,0.8280,new mexico,tennessee state,Mountain West,Ohio Valley
2019,80018,Malik Robinson, ILB ,0.8213,north carolina,NULL,ACC,NULL
2019,46039303,Jay Person, OLB ,0.8204,appalachian state,chattanooga,Sun Belt,Southern
2019,46045753,Dallas Martin, OLB ,0.8200,marshall,lamar,Conference USA,Southland
2019,46041093,Harrison Taylor, OLB ,0.8199,appalachian state,NULL,Sun Belt,NULL
2019,77033,Rayshad Jackson, ILB ,0.8173,florida,unlv,SEC,Mountain West
2019,42646,Gabriel Sewell, ILB ,0.8139,nevada,nevada,Mountain West,Mountain West
2019,77718,Derrick Hubbard, OLB ,0.8110,western michigan,grand valley state,Mid-American,NULL
2019,46042255,Jermarcus White, OLB ,0.8098,north texas,NULL,Conference USA,NULL
2019,46036400,Chamaar Smith, OLB ,0.8094,northern illinois,NULL,Mid-American,NULL
2019,87900,Keirston Johnson, ILB ,0.8058,south florida,stony brook,American Athletic,CAA
2019,46042727,Kilifi Leaaetoa, ILB ,0.8043,fresno state,NULL,Mountain West,NULL
2019,82060,Shahid Reece, ILB ,0.8018,ball state,pvamu,Mid-American,SWAC
2019,70646,Marshe Terry, OLB ,0.7982,uconn,northern illinois,FBS Independents,Mid-American
2019,87299,Kayne Roberts, OLB ,0.7955,north carolina,chattanooga,ACC,Southern
2019,81513,Dirion Hutchins, ILB ,0.7945,bowling green,NULL,Mid-American,NULL
2019,46046221,Jacob Hollins, ILB ,0.7914,illinois,fresno state,Big Ten,Mountain West
2019,46041406,Carlton Cleophat, OLB ,0.7903,central michigan,bethune cookman,Mid-American,MEAC
2019,91426,William Luckey, ILB ,0.7898,kent state,NULL,Mid-American,NULL
2019,85308,Terrance Corbett, ILB ,0.7891,troy,murray state,Sun Belt,Ohio Valley
2019,92284,Collin Washington, ILB ,0.7884,temple,saint francis,American Athletic,Northeast
2019,46036844,Jacob Rominger, ILB ,0.7867,unlv,NULL,Mountain West,NULL
2019,46042950,Khalil Barrett, ILB ,0.7853,east carolina,ncat,American Athletic,MEAC
2019,30973,Nigel Adams, ILB ,0.7802,miami ohio,NULL,Mid-American,NULL
2019,46040336,Darian Green, ILB ,0.7798,massachusetts,idaho state,FBS Independents,Big Sky
2019,91833,Tyler Murray, OLB ,0.7792,troy,charlotte,Sun Belt,Conference USA
2019,88807,Tre'Shun Wilson, ILB ,0.7783,toledo,alabama state,Mid-American,SWAC
2019,45573005,L'Jeron Holder, OLB ,0.7709,temple,NULL,American Athletic,NULL
2019,89215,Tye Farmer, ILB ,0.7667,central florida,southern,American Athletic,SWAC
2019,43729,Tron Folsom, ILB ,0.7642,troy,colorado state,Sun Belt,Mountain West
2019,88348,Anthony Ballard, OLB ,0.7631,memphis,semo,American Athletic,Ohio Valley
2019,46040197,Jake Yurachek, ILB ,0.7597,colorado,arkansas,Pacific-12,SEC
2019,46047238,Isaiah Schoonmaker, OLB ,0.7597,miami ohio,delaware,Mid-American,CAA
2019,92417,Griffin Baumoel, ILB ,0.7581,navy,miami ohio,American Athletic,Mid-American
2019,35686,Ben Schrider, OLB ,0.7330,chattanooga,california,Southern,Pacific-12
2019,87578,Tre Allison, OLB ,NULL,syracuse,NULL,ACC,NULL
2019,84134,Mo Burnam, OLB ,NULL,indiana,NULL,Big Ten,NULL
2019,46043937,Travis DeGrate, OLB ,NULL,oklahoma,NULL,Big 12,NULL
2019,46052426,Parker Dennis, OLB ,NULL,austin peay,alabama birmingham,Ohio Valley,Conference USA
2019,46086724,Armando Fitz, ILB ,NULL,drake,smu,Pioneer,American Athletic
2019,46058372,Will Heffner, OLB ,NULL,boise state,NULL,Mountain West,NULL
2019,46081960,T.J. Holl, ILB ,NULL,colgate,louisville,Patriot League,ACC
2019,90101,Reggie Hughes, OLB ,NULL,arizona state,NULL,Pacific-12,NULL
2019,46050703,Hunter Longcrier, OLB ,NULL,oklahoma,NULL,Big 12,NULL
2019,50188,Jimmy Marchese, ILB ,NULL,illinois,richmond,Big Ten,CAA
2019,46057867,Kiante McCoy, ILB ,NULL,texas am,NULL,SEC,NULL
2019,46079033,Willie O'Hara, ILB ,NULL,iowa,south dakota,Big Ten,Missouri Valley
2019,80767,Tadarrius Patterson, ILB ,NULL,toledo,NULL,Mid-American,NULL
2019,94405,Tyler Pennington, ILB ,NULL,arkansas,illinois state,SEC,Missouri Valley
2019,75725,Rashaad Poindexter, ILB ,NULL,ball state,NULL,Mid-American,NULL
2019,22203,Ja'Quay Pough, ILB ,NULL,texas tech,northwestern state,Big 12,Southland
2019,46038574,Kevontae' Ruggs, OLB ,NULL,ole miss,NULL,SEC,NULL
2019,46051809,Duncan Van Kouteren, OLB ,NULL,army,NULL,FBS Independents,NULL
2019,84218,Rhakim Williams, ILB ,NULL,uconn,maine,FBS Independents,CAA
2019,71368,Bubba Bolden, S ,0.9720,usc,miami,Pacific-12,ACC
2019,45511,Ykili Ross, S ,0.9630,usc,utep,Pacific-12,Conference USA
2019,34966,Deangelo Gibbs, S ,0.9770,georgia,tennessee,SEC,SEC
2019,93119,Bennett Williams, S ,0.8892,illinois,NULL,Big Ten,NULL
2019,83664,Harrison Hand, CB ,0.8670,baylor,temple,Big 12,American Athletic
2019,78898,Chevin Calloway, CB ,0.9357,arkansas,smu,SEC,American Athletic
2019,84999,Jordan Moore, S ,0.9143,texas am,houston,SEC,American Athletic
2019,35317,Jordan Hayes, S ,0.8372,duke,central florida,ACC,American Athletic
2019,78093,Cameron Watkins, CB ,0.7824,illinois,vanderbilt,Big Ten,SEC
2019,61710,Lamont Wade, S ,0.9797,penn state,penn state,Big Ten,Big Ten
2019,88322,Kelvin Joseph, CB ,0.9784,lsu,kentucky,SEC,SEC
2019,90375,Chris Steele, CB ,0.9782,florida,usc,SEC,Pacific-12
2019,88320,Kyler McMichael, CB ,0.9720,clemson,north carolina,ACC,ACC
2019,13605,Nick Harvey, CB ,0.9708,south carolina,north texas,SEC,Conference USA
2019,75934,Greg Johnson, CB ,0.9525,usc,usc,Pacific-12,Pacific-12
2019,27570,Marcus Lewis, CB ,0.9381,maryland,maryland,Big Ten,Big Ten
2019,82741,Myles Sims, CB ,0.9312,michigan,georgia tech,Big Ten,ACC
2019,57909,Marquill Osborne, CB ,0.9241,tennessee,charlotte,SEC,Conference USA
2019,46038384,Cam Kelly, CB ,0.9145,auburn,north carolina,SEC,ACC
2019,76603,Jairus Brents, CB ,0.9122,louisville,eastern kentucky,ACC,Ohio Valley
2019,30397,John Broussard Jr., CB ,0.9049,auburn,memphis,SEC,American Athletic
2019,33391,Christian Wallace, CB ,0.9036,oregon state,NULL,Pacific-12,NULL
2019,85930,Cam'ron Jones, S ,0.9023,nebraska,smu,Big Ten,American Athletic
2019,23196,Calvin Brewton, S ,0.8957,florida state,old dominion,ACC,Conference USA
2019,79577,Zech McPhearson, CB ,0.8947,penn state,texas tech,Big Ten,Big 12
2019,88453,Noah Boykin, CB ,0.8916,notre dame,massachusetts,FBS Independents,FBS Independents
2019,43431,Colin Samuel, CB ,0.8912,ucla,houston,Pacific-12,American Athletic
2019,84553,Benjamin St-Juste, CB ,0.8902,michigan,minnesota,Big Ten,Big Ten
2019,90561,C.J. Smith, S ,0.8897,nebraska,NULL,Big Ten,NULL
2019,89368,Jonathan Gipson, CB ,0.8887,south carolina,toledo,SEC,Mid-American
2019,35938,ZaQuandre White, S ,0.8884,florida state,NULL,ACC,NULL
2019,36066,Cameron Ordway, CB ,0.8811,ole miss,tennessee martin,SEC,Ohio Valley
2019,85436,Isaiah Humphries, S ,0.8809,penn state,california,Big Ten,Pacific-12
2019,28628,Prentice McKinney, S ,0.8752,oklahoma,NULL,Big 12,NULL
2019,92783,Zihir Lacewell, S ,0.8742,rutgers,NULL,Big Ten,NULL
2019,85334,Tray Bishop, S ,0.8738,georgia,NULL,SEC,NULL
2019,46038475,Dominique Harrison, CB ,0.8731,arizona state,north texas,Pacific-12,Conference USA
2019,79918,Derrek Pitts, S ,0.8721,west virginia,marshall,Big 12,Conference USA
2019,78746,Naytron Culpepper, S ,0.8715,south florida,alabama state,American Athletic,SWAC
2019,26878,Kareem Ali, CB ,0.8711,temple,western michigan,American Athletic,Mid-American
2019,59816,Devin Studstill, S ,0.8709,notre dame,south florida,FBS Independents,American Athletic
2019,88329,Kyriq McDonald, S ,0.8705,alabama,cincinnati,SEC,American Athletic
2019,57717,Zaire Jones, S ,0.8671,vanderbilt,youngstown state,SEC,Missouri Valley
2019,21561,Spencer Perry, S ,0.8671,south alabama,northern iowa,Sun Belt,Missouri Valley
2019,49702,AJ Harris, S ,0.8665,ole miss,aamu,SEC,SWAC
2019,78833,K.J. Sails, CB ,0.8653,north carolina,south florida,ACC,American Athletic
2019,57370,Lamarques Thomas, S ,0.8640,louisville,NULL,ACC,NULL
2019,34191,Jordan Adams, CB ,0.8640,west virginia,massachusetts,Big 12,FBS Independents
2019,33085,Ayron Monroe, S ,0.8635,penn state,temple,Big Ten,American Athletic
2019,64069,Brian Edwards, CB ,0.8631,florida,central michigan,SEC,Mid-American
2019,77441,Nate Dalton, S ,0.8615,arkansas,NULL,SEC,NULL
2019,85410,D'Angelo McKenzie, S ,0.8614,washington state,cal poly,Pacific-12,Big Sky
2019,16728,Deion Singleton, CB ,0.8611,washington state,NULL,Pacific-12,NULL
2019,77542,Octavius Spencer, CB ,0.8584,ucla,NULL,Pacific-12,NULL
2019,31897,Isaac James, CB ,0.8563,indiana,ball state,Big Ten,Mid-American
2019,91230,Derek Turner, S ,0.8540,louisiana tech,southeastern louisiana,Conference USA,Southland
2019,78208,Caleb Rozar, CB ,0.8539,north carolina,alabama state,ACC,SWAC
2019,77308,Isaiah Hayes, S ,0.8533,arizona,louisville,Pacific-12,ACC
2019,79030,Korey Banks, CB ,0.8519,south carolina,ncat,SEC,MEAC
2019,77280,Kenny Robinson, S ,0.8516,west virginia,NULL,Big 12,NULL
2019,60170,Kelvin Clemmons, CB ,0.8486,minnesota,houston,Big Ten,American Athletic
2019,85847,OJ Tucker, S ,0.8482,iowa state,southern,Big 12,SWAC
2019,80772,Tavyn Jackson, CB ,0.8481,south carolina,NULL,SEC,NULL
2019,86038,Bryce Watts, CB ,0.8479,virginia tech,north carolina,ACC,ACC
2019,78540,Billy Gibson, S ,0.8478,oregon,NULL,Pacific-12,NULL
2019,46039267,Teyjohn Herrington, CB ,0.8477,nevada,NULL,Mountain West,NULL
2019,87122,Dameon Williams, CB ,0.8472,georgia tech,gardner webb,ACC,Big South
2019,57215,Kevin Moore, S ,0.8472,texas tech,nicholls state,Big 12,Southland
2019,86742,Derrick Munson, S ,0.8466,arkansas,nicholls state,SEC,Southland
2019,46039242,Deshon Wilson, CB ,0.8463,oregon state,NULL,Pacific-12,NULL
2019,86642,Eugene Brown, S ,0.8463,west virginia,NULL,Big 12,NULL
2019,89557,Trey Creamer, CB ,0.8450,iowa,NULL,Big Ten,NULL
2019,46047259,Trey Davis, CB ,0.8439,usc,washington state,Pacific-12,Pacific-12
2019,77088,Ben Stewart, S ,0.8432,boston college,ball state,ACC,Mid-American
2019,29907,Damion Wright, S ,0.8416,boise state,NULL,Mountain West,NULL
2019,19563,Ronnie Blackmon, CB ,0.8415,colorado,toledo,Pacific-12,Mid-American
2019,81887,Malik Grate, CB ,0.8405,wake forest,campbell,ACC,Pioneer
2019,89939,Azizi Hearn, CB ,0.8399,arizona,wyoming,Pacific-12,Mountain West
2019,46042065,E.J. Thomas, CB ,0.8389,kansas state,alcorn state,Big 12,SWAC
2019,77860,Thabo Mwaniki, S ,0.8387,oklahoma state,houston,Big 12,American Athletic
2019,77187,Jay Irvine, CB ,0.8387,oregon state,idaho state,Pacific-12,Big Sky
2019,84785,Tayari Venable, CB ,0.8384,san diego state,NULL,Mountain West,NULL
2019,72200,Evan Rambo, S ,0.8375,california,texas tech,Pacific-12,Big 12
2019,76742,Langston Frederick, CB ,0.8373,arizona state,NULL,Pacific-12,NULL
2019,93603,Myles Green-Richards, CB ,0.8364,washington state,oregon state,Pacific-12,Pacific-12
2019,94032,Justin Gardner, CB ,0.8358,oregon state,NULL,Pacific-12,NULL
2019,42651,Antonio Parks, CB ,0.8357,arizona,utsa,Pacific-12,Conference USA
2019,89535,Hasaan Hypolite, S ,0.8356,colorado,houston,Pacific-12,American Athletic
2019,49925,Za'Carrius Green, S ,0.8353,oklahoma state,NULL,Big 12,NULL
2019,41477,Domonique Williams, CB ,0.8349,kentucky,tennessee state,SEC,Ohio Valley
2019,46046829,Anthony Manning, S ,0.8349,wake forest,NULL,ACC,NULL
2019,88366,Justin Hall, S ,0.8328,northern illinois,western illinois,Mid-American,Missouri Valley
2019,94471,Jemaurian Jones, CB ,0.8328,southern mississippi,NULL,Conference USA,NULL
2019,49739,Sammy Morrison, CB ,0.8326,arizona,san diego state,Pacific-12,Mountain West
2019,94211,Elijah Rodgers, CB ,0.8322,gardner webb,south carolina,Big South,SEC
2019,46039316,LJ Wallace, S ,0.8300,colorado,NULL,Pacific-12,NULL
2019,54480,Jarius Adams, CB ,0.8294,rutgers,NULL,Big Ten,NULL
2019,81994,D'Andre Hicks, CB ,0.8288,appalachian state,mcneese state,Sun Belt,Southland
2019,79640,Marquis Smith, CB ,0.8284,cincinnati,western illinois,American Athletic,Missouri Valley
2019,76515,Zay Brown, S ,0.8260,south carolina,chattanooga,SEC,Southern
2019,89297,Xavier Lodge, S ,0.8255,louisiana tech,grambling state,Conference USA,SWAC
2019,84855,Cameron Smith, CB ,0.8247,san jose state,NULL,Mountain West,NULL
2019,25925,Martial Washington, S ,0.8247,georgia southern,NULL,Sun Belt,NULL
2019,78753,Joshua Turner, CB ,0.8238,iowa,florida international,Big Ten,Conference USA
2019,84483,Noah Hamlin, S ,0.8221,cincinnati,toledo,American Athletic,Mid-American
2019,46038362,Kevin George, CB ,0.8221,colorado,NULL,Pacific-12,NULL
2019,77745,Keyshawn Canady, S ,0.8214,east carolina,western illinois,American Athletic,Missouri Valley
2019,46053808,Malik Sanders, CB ,0.8206,massachusetts,mississippi state,FBS Independents,SEC
2019,46045737,Manase Time, S ,0.8200,hawaii,idaho state,Mountain West,Big Sky
2019,46048479,Randall Harris, CB ,0.8199,central michigan,new hampshire,Mid-American,CAA
2019,88094,Isaiah Stewart, S ,0.8182,kansas state,pvamu,Big 12,SWAC
