Year,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2019,Ori Jean-Charles, S ,NULL,louisville,maine,ACC,CAA
2019,Quinton Jordan, CB ,NULL,charlotte,marshall,Conference USA,Conference USA
2019,Caden Larkin, CB ,NULL,central florida,null,American Athletic,NULL
2019,Dimitri Lee, CB ,NULL,maryland,null,Big Ten,NULL
2019,Jack Leius, S ,NULL,minnesota,null,Big Ten,NULL
2019,Alec Long, S ,NULL,memphis,murray state,American Athletic,Ohio Valley
2019,D'juan Moore, CB ,NULL,kansas,delaware,Big 12,CAA
2019,Sir Muhammad, CB ,NULL,washington state,null,Pacific-12,NULL
2019,Terry Petry, CB ,NULL,missouri,null,SEC,NULL
2019,Donald Rutledge, S ,NULL,savannah state,georgia southern,MEAC,Sun Belt
2019,Devante Smith, S ,NULL,virginia tech,null,ACC,NULL
2019,Jonoven Smith, CB ,NULL,utah,null,Pacific-12,NULL
2019,Amahni Spinks, CB ,NULL,alabama birmingham,null,Conference USA,NULL
2019,Samari Springs, CB ,NULL,richmond,arizona,CAA,Pacific-12
2019,Caleb Lightbourn, P ,0.8234,nebraska,oregon state,Big Ten,Pacific-12
2019,Sam Loy, P ,0.8163,colorado,arkansas,Pacific-12,SEC
2019,Zach Feagles, P ,0.8129,miami,rutgers,ACC,Big Ten
2019,Austin Kent, P ,0.8115,ucla,null,Pacific-12,NULL
2019,Blake Johnson, P ,0.8105,arkansas,null,SEC,NULL
2019,Andrew David, P ,0.8069,tcu,northwestern,Big 12,Big Ten
2019,Joshua Rowland, K ,0.8016,texas,texas state,Big 12,Sun Belt
2019,Michael Sleep-Dalton, P ,0.8000,arizona state,iowa,Pacific-12,Big Ten
2019,Ja'lani Ellison, ATH ,0.7998,wyoming,null,Mountain West,NULL
2019,Corliss Waitman, P ,0.7974,south alabama,mississippi state,Sun Belt,SEC
2019,Jalani Ellison, ATH ,0.7932,wyoming,null,Mountain West,NULL
2019,Devin Nixon, ATH ,0.7750,western kentucky,central florida,Conference USA,American Athletic
2019,Josh Growden, P ,0.7743,lsu,west virginia,SEC,Big 12
2019,D'Anfernee McGriff, ATH ,0.7700,florida atlantic,florida state,Conference USA,ACC
2019,Michael Tarbutt, K ,0.7690,uconn,minnesota,FBS Independents,Big Ten
2019,Michael Rubino, K ,0.7481,appalachian state,north carolina,Sun Belt,ACC
2019,Joseph Tacopina, K ,0.7397,temple,null,American Athletic,NULL
2019,Maddie Golden, LS ,0.7397,utah,null,Pacific-12,NULL
2019,Geno Albini, LS ,NULL,arizona,texas tech,Pacific-12,Big 12
2019,Matt Aloni, LS ,NULL,penn state,liu brooklyn,Big Ten,NULL
2019,Aaron Boumerhi, K ,NULL,temple,boston college,American Athletic,ACC
2019,John Brosnahan, P ,NULL,charlotte,null,Conference USA,NULL
2019,Zach Edwards, LS ,NULL,oklahoma,texas,Big 12,Big 12
2019,Keaton Forbes, LS ,NULL,appalachian state,east carolina,Sun Belt,American Athletic
2019,Cole Frahm, K ,NULL,nebraska,south dakota state,Big Ten,Missouri Valley
2019,Ronald Gaines III, LS ,NULL,illinois,temple,Big Ten,American Athletic
2019,Trey Harper, LS ,NULL,duquesne,michigan,Northeast,Big Ten
2019,Luke Hogan, K ,NULL,west virginia,smu,Big 12,American Athletic
2019,Daniel Justino, K ,NULL,florida,northwestern state,SEC,Southland
2019,Wade Lees, P ,NULL,maryland,ucla,Big Ten,Pacific-12
2019,Scott Meyer, LS ,NULL,alabama,vanderbilt,SEC,SEC
2019,Matt Oliveira, LS ,NULL,maryland,south carolina,Big Ten,SEC
2019,Michael Poujol, LS ,NULL,texas,smu,Big 12,American Athletic
2019,Logan Prescott, K ,NULL,washington state,idaho,Pacific-12,Big Sky
2019,Russell Roberts, P ,NULL,middle tennessee state,smu,Conference USA,American Athletic
2019,John Parker Romo, K ,NULL,tulsa,virginia tech,American Athletic,ACC
2019,Stephen Ruiz, K ,NULL,new mexico,boston college,Mountain West,ACC
2019,Eric Sachse, K ,NULL,boise state,null,Mountain West,NULL
2019,Jared Sackett, K ,NULL,utsa,arkansas,Conference USA,SEC
2019,Jordan Stout, K ,NULL,virginia tech,penn state,ACC,Big Ten
2019,Amir Brummett, SG ,0.8204,northern illinois,null,Mid-American,NULL
2019,Jeremiah Zio, PF ,0.8497,central florida,null,American Athletic,NULL
