Year,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2021,Nathaniel Emer, OT ,0.7857,boston college,null,ACC,NULL
2021,Logan Swartz, OT ,0.7842,kent state,null,Mid-American,NULL
2021,Kaimana Wa'a, OG ,0.7831,hawaii,texas state,Mountain West,Sun Belt
2021,Garrett Beckman, OG ,0.7831,unlv,null,Mountain West,NULL
2021,James Tunstall, OT ,0.7823,stony brook,cincinnati,CAA,American Athletic
2021,Jonathan Timmons, OG ,0.7800,charlotte,null,Conference USA,NULL
2021,Joe Maxwell, OT ,0.7798,bowling green,null,Mid-American,NULL
2021,Yontez Jarrell, OT ,0.7781,charlotte,null,Conference USA,NULL
2021,Reece Jordan, OC ,0.7767,texas state,null,Sun Belt,NULL
2021,Romello Tarver, OT ,0.7742,central michigan,null,Mid-American,NULL
2021,Andrew Lawson, OG ,0.7731,old dominion,null,Conference USA,NULL
2021,Brian Parish, OT ,0.7709,north texas,massachusetts,Conference USA,FBS Independents
2021,Jon Denny, OG ,0.7697,washington state,idaho,Pacific-12,Big Sky
2021,Brian Abosi, OT ,0.7683,massachusetts,stony brook,FBS Independents,CAA
2021,Jahaziel Lee, OT ,0.7676,georgia tech,null,ACC,NULL
2021,Joe Ware, OT ,0.7667,bowling green,null,Mid-American,NULL
2021,Sean Fitzgerald, OG ,0.7667,coastal carolina,missouri state,Sun Belt,Missouri Valley
2021,Clive Truschel, OC ,0.7630,fresno state,semo,Mountain West,Ohio Valley
2021,Charles Fletcher, OG ,0.7397,north carolina state,texas state,ACC,Sun Belt
2021,Jarious Abercrombie, OT ,NULL,tennessee,illinois state,SEC,Missouri Valley
2021,Liam Dobson, OG ,NULL,maine,texas state,CAA,Sun Belt
2021,Jaison Fournet, OC ,NULL,east carolina,null,American Athletic,NULL
2021,Colin Grunhard, OC ,NULL,notre dame,kansas,FBS Independents,Big 12
2021,Trumayne Guy, OT ,NULL,howard,null,MEAC,NULL
2021,Dontae Keys, OG ,NULL,ncat,florida international,MEAC,Conference USA
2021,Kenneth Kirby, OT ,NULL,norfolk state,georgia tech,MEAC,ACC
2021,Api Mane, OG ,NULL,kansas,florida international,Big 12,Conference USA
2021,Kyle Ohlen, OG ,NULL,texas am,null,SEC,NULL
2021,Kade Parmelly, OG ,NULL,duke,null,ACC,NULL
2021,Liam Ryan, OG ,NULL,north carolina state,null,ACC,NULL
2021,Ryan Silvious, OG ,NULL,temple,null,American Athletic,NULL
2021,Thomas Spann, OC ,NULL,texas am,null,SEC,NULL
2021,Chandler Zavala, OG ,NULL,north carolina state,null,ACC,NULL
2021,Siaki Ika, DT ,0.9400,lsu,baylor,SEC,Big 12
2021,Keion White, WDE ,0.7681,old dominion,georgia tech,Conference USA,ACC
2021,Antonio Shelton, DT ,0.8284,penn state,florida,Big Ten,SEC
2021,Jordan Williams, DT ,0.9299,clemson,virginia tech,ACC,ACC
2021,Randy Charlton, SDE ,0.8641,central florida,mississippi state,American Athletic,SEC
2021,Ishmael Sopsher, DT ,0.9757,alabama,usc,SEC,Pacific-12
2021,Big Kat Bryant, WDE ,0.9238,central florida,central florida,American Athletic,American Athletic
2021,Derrick Tangelo, DT ,0.8310,duke,penn state,ACC,Big Ten
2021,Arnold Ebiketie, SDE ,0.8025,temple,penn state,American Athletic,Big Ten
2021,Nyles Pinckney, DT ,0.8920,clemson,minnesota,ACC,Big Ten
2021,Shane Simmons, SDE ,0.9784,penn state,null,Big Ten,NULL
2021,Travez Moore, WDE ,0.9074,lsu,arizona state,SEC,Pacific-12
2021,Andrew Leota, WDE ,0.8689,northwestern,auburn,Big Ten,SEC
2021,Kenny Turnier, WDE ,0.8517,central florida,tcu,American Athletic,Big 12
2021,Luiji Vilain, WDE ,0.9734,michigan,wake forest,Big Ten,ACC
2021,Jowon Briggs, DT ,0.9667,virginia,cincinnati,ACC,American Athletic
2021,Joseph Anderson, SDE ,0.9412,south carolina,purdue,SEC,Big Ten
2021,Jeremiah Martin, WDE ,0.9083,texas am,washington,SEC,Pacific-12
2021,Jason Harris, WDE ,0.9008,colorado,arizona,Pacific-12,Pacific-12
2021,Daquan Newkirk, DT ,0.8959,auburn,florida,SEC,SEC
2021,Drew Jordan, WDE ,0.8925,duke,michigan state,ACC,Big Ten
2021,Cory Durden, DT ,0.8864,florida state,north carolina state,ACC,ACC
2021,Keir Thomas, DT ,0.8818,south carolina,florida state,SEC,ACC
2021,Latrell Bankston, DT ,0.8789,iowa state,houston,Big 12,American Athletic
2021,Marqez Bimage, WDE ,0.8680,texas,null,Big 12,NULL
2021,Tre Williams, WDE ,0.8670,missouri,houston,SEC,American Athletic
2021,Lamonte McDougle, DT ,0.8468,washington state,null,Pacific-12,NULL
2021,Nick McCann, DT ,0.8447,texas tech,texas state,Big 12,Sun Belt
2021,Ryder Anderson, WDE ,0.8331,ole miss,indiana,SEC,Big Ten
2021,Ifeanyi Maijeh, DT ,0.7790,temple,rutgers,American Athletic,Big Ten
2021,Timmy Horne, DT ,0.7731,charlotte,kansas state,Conference USA,Big 12
2021,Jeremy Meiser, DT ,0.7608,old dominion,northwestern,Conference USA,Big Ten
2021,Netori Johnson, DT ,0.9588,georgia,middle tennessee state,SEC,Conference USA
2021,Jahkeem Green, DT ,0.8900,nebraska,south carolina,Big Ten,SEC
2021,Xach Gill, DT ,0.8802,north carolina,temple,ACC,American Athletic
2021,Jamarcus Chatman, DT ,0.8784,florida state,troy,ACC,Sun Belt
2021,Justice Dingle, SDE ,0.8770,georgia tech,kentucky,ACC,SEC
2021,Ja'Mion Franklin, DT ,0.8742,notre dame,duke,FBS Independents,ACC
2021,Justin Thomas, SDE ,0.8681,lsu,alabama birmingham,SEC,Conference USA
2021,Makius Scott, SDE ,0.8639,south carolina,georgia tech,SEC,ACC
2021,Val Martin, DT ,0.8475,north carolina state,minnesota,ACC,Big Ten
2021,Jake Byczko, WDE ,0.7783,massachusetts,boston college,FBS Independents,ACC
2021,Antonio Alfano, SDE ,0.9965,colorado,null,Pacific-12,NULL
2021,Coynis Miller, DT ,0.9475,auburn,jackson state,SEC,SWAC
2021,Brandon Bowen, SDE ,0.9311,tcu,null,Big 12,NULL
2021,Joshua Pakola, WDE ,0.9214,stanford,stanford,Pacific-12,Pacific-12
2021,Deron Irving-Bey, SDE ,0.9072,central michigan,null,Mid-American,NULL
2021,Connor Murphy, SDE ,0.9063,usc,unlv,Pacific-12,Mountain West
2021,Myron Warren, SDE ,0.9025,texas,texas,Big 12,Big 12
2021,James Sylvester, WDE ,0.8975,baylor,null,Big 12,NULL
2021,Curtis Fann, WDE ,0.8963,florida state,null,ACC,NULL
2021,Emmit Gooden, DT ,0.8933,tennessee,null,SEC,NULL
2021,Savion Williams, SDE ,0.8913,tennessee,famu,SEC,MEAC
2021,Judge Culpepper, DT ,0.8871,penn state,toledo,Big Ten,Mid-American
2021,Shamar McCollum, WDE ,0.8847,wake forest,georgia state,ACC,Sun Belt
2021,Jaquan Henderson, WDE ,0.8813,georgia tech,null,ACC,NULL
2021,Isaac Townsend, WDE ,0.8809,oregon,wisconsin,Pacific-12,Big Ten
2021,Matthew Pola-Mao, DT ,0.8784,kansas state,null,Big 12,NULL
2021,Nelson Jenkins, DT ,0.8773,lsu,null,SEC,NULL
2021,Daniel Carson, DT ,0.8763,texas,western illinois,Big 12,Missouri Valley
2021,Michael Allen, WDE ,0.8736,wake forest,null,ACC,NULL
2021,Brandon Taylor, SDE ,0.8721,penn state,null,Big Ten,NULL
2021,Jordan Woods, SDE ,0.8702,florida international,null,Conference USA,NULL
2021,Owen Carney, WDE ,0.8695,illinois,illinois,Big Ten,Big Ten
2021,Bralen Taylor, WDE ,0.8689,baylor,baylor,Big 12,Big 12
2021,Damarjhe Lewis, DT ,0.8668,indiana,null,Big Ten,NULL
2021,Montra Edwards, DT ,0.8667,missouri,southern mississippi,SEC,Conference USA
2021,Mohamed Diallo, DT ,0.8665,central michigan,null,Mid-American,NULL
2021,T.K. McLendon, WDE ,0.8656,lsu,eastern kentucky,SEC,Ohio Valley
2021,D'Vion Harris, WDE ,0.8622,minnesota,old dominion,Big Ten,Conference USA
2021,Willie Smith, SDE ,0.8616,houston,null,American Athletic,NULL
2021,Jamari Stewart, WDE ,0.8615,mississippi state,south florida,SEC,American Athletic
2021,John Mincey, SDE ,0.8614,tennessee,arkansas state,SEC,Sun Belt
2021,Jason Munoz, SDE ,0.8614,syracuse,null,ACC,NULL
2021,Tre Lawson, SDE ,0.8594,mississippi state,null,SEC,NULL
2021,Quay Mays, DT ,0.8589,west virginia,arkansas state,Big 12,Sun Belt
2021,Zacchaeus McKinney, DT ,0.8574,oklahoma,hawaii,Big 12,Mountain West
2021,Jeramy Passmore, SDE ,0.8572,indiana,null,Big Ten,NULL
2021,Mufi Hunt, WDE ,0.8559,utah,null,Pacific-12,NULL
2021,Bryce English, DT ,0.8555,north texas,null,Conference USA,NULL
2021,Chris Daniels, DT ,0.8549,missouri,null,SEC,NULL
2021,Joseph Honeysucker, WDE ,0.8540,memphis,null,American Athletic,NULL
2021,Alvin Dempsey, DT ,0.8531,florida atlantic,florida atlantic,Conference USA,Conference USA
2021,Jerquavion Mahone, DT ,0.8530,kentucky,null,SEC,NULL
2021,Jalen Mayala, WDE ,0.8530,indiana,alabama birmingham,Big Ten,Conference USA
2021,Julius Coates, SDE ,0.8528,arkansas,null,SEC,NULL
2021,Trevis Hopper, DT ,0.8527,memphis,null,American Athletic,NULL
2021,Chico Bennett Jr., WDE ,0.8519,georgia tech,null,ACC,NULL
2021,Ali Saad, DT ,0.8498,minnesota,null,Big Ten,NULL
2021,Zion DeBose, WDE ,0.8496,virginia tech,null,ACC,NULL
2021,Bryce Morais, SDE ,0.8493,boston college,null,ACC,NULL
2021,Khris Banks, DT ,0.8485,temple,boston college,American Athletic,ACC
2021,Lancine Turay, SDE ,0.8485,north carolina,temple,ACC,American Athletic
2021,Steven Hawthorne, WDE ,0.8484,cincinnati,null,American Athletic,NULL
2021,Elorm Lumor, WDE ,0.8478,rutgers,null,Big Ten,NULL
2021,Nick Booker-Brown, DT ,0.8477,north carolina state,null,ACC,NULL
2021,Andrew Faoliu, WDE ,0.8466,oregon,boise state,Pacific-12,Mountain West
2021,Matthew Thomas, SDE ,0.8464,rutgers,rhode island,Big Ten,CAA
2021,Devin Baldwin, SDE ,0.8463,rutgers,massachusetts,Big Ten,FBS Independents
2021,Josh Rogers, DT ,0.8461,texas am,null,SEC,NULL
2021,Dylan Hall, WDE ,0.8452,boise state,null,Mountain West,NULL
2021,Everitt Cunningham, WDE ,0.8440,memphis,southern mississippi,American Athletic,Conference USA
2021,Amadou Fofana, DT ,0.8439,oklahoma state,null,Big 12,NULL
2021,Dylan Meeks, WDE ,0.8437,akron,null,Mid-American,NULL
2021,Brandon Brown, DT ,0.8432,tulane,utsa,American Athletic,Conference USA
2021,Devon Robinson, DT ,0.8431,mississippi state,memphis,SEC,American Athletic
2021,Kofi Wardlow, WDE ,0.8427,notre dame,charlotte,FBS Independents,Conference USA
2021,Kevin Lemieux, SDE ,0.8424,syracuse,null,ACC,NULL
2021,Clinton Anokwuru, SDE ,0.8423,kansas,louisiana,Big 12,Sun Belt
2021,Gabriel Cherry, SDE ,0.8421,california,california,Pacific-12,Pacific-12
2021,Ronald Triplette, WDE ,0.8410,kansas state,utsa,Big 12,Conference USA
2021,Malcolm Robinson, DT ,0.8406,minnesota,null,Big Ten,NULL
2021,Casey Irons, SDE ,0.8389,colorado state,null,Mountain West,NULL
2021,Eston Miles, DT ,0.8389,western michigan,null,Mid-American,NULL
2021,Christopher Whittaker, WDE ,0.8385,florida international,nevada,Conference USA,Mountain West
2021,Will Rodgers III, WDE ,0.8377,washington state,temple,Pacific-12,American Athletic
2021,Jorell Baum, WDE ,0.8376,old dominion,null,Conference USA,NULL
2021,Derrick Ray Jr., WDE ,0.8375,texas state,null,Sun Belt,NULL
2021,Jamal Holloway, WDE ,0.8372,unlv,null,Mountain West,NULL
2021,Darius McFarland, SDE ,0.8366,byu,null,FBS Independents,NULL
2021,Pita Tonga, DT ,0.8362,utah,hawaii,Pacific-12,Mountain West
2021,Kelton Dawson, SDE ,0.8359,georgia tech,null,ACC,NULL
2021,Adrian Spellman, WDE ,0.8336,old dominion,null,Conference USA,NULL
2021,Emmanuel Johnson, SDE ,0.8336,georgia tech,coastal carolina,ACC,Sun Belt
2021,Kam'ron Green, SDE ,0.8336,central florida,null,American Athletic,NULL
2021,Jaohne Duggan, DT ,0.8332,rutgers,duquesne,Big Ten,Northeast
2021,Kylan Wilborn, WDE ,0.8321,arizona,unlv,Pacific-12,Mountain West
2021,Javasia Brunson, SDE ,0.8305,nevada,null,Mountain West,NULL
2021,Roland Walder, WDE ,0.8299,bowling green,null,Mid-American,NULL
2021,Keishon Dawkins, SDE ,0.8282,oregon state,null,Pacific-12,NULL
2021,Tyrese Black, DT ,0.8269,central florida,null,American Athletic,NULL
2021,Rob Cummins, SDE ,0.8260,texas,null,Big 12,NULL
2021,Stephone Atkinson, WDE ,0.8254,western kentucky,null,Conference USA,NULL
2021,Leevel Tatum, DT ,0.8254,fresno state,null,Mountain West,NULL
2021,Kyiev Bennermon, DT ,0.8235,boston college,ncat,ACC,MEAC
2021,Joshua Bailey, DT ,0.8234,iowa state,charlotte,Big 12,Conference USA
2021,Hozey Haji-Badri, DT ,0.8228,east carolina,western michigan,American Athletic,Mid-American
2021,Mike Ciaffoni, DT ,0.8222,boston college,colorado state,ACC,Mountain West
2021,Gaige Hill, DT ,0.8220,toledo,null,Mid-American,NULL
2021,Ethan Rinke, WDE ,0.8198,tennessee,south alabama,SEC,Sun Belt
2021,Colby Warkentin, WDE ,0.8192,fresno state,null,Mountain West,NULL
2021,Antwan Owens, SDE ,0.8192,georgia tech,null,ACC,NULL
2021,John Kirven, WDE ,0.8183,virginia,null,ACC,NULL
2021,Elijah Campbell, DT ,0.8154,georgia southern,null,Sun Belt,NULL
2021,Ricky Barber, SDE ,0.8154,western kentucky,central florida,Conference USA,American Athletic
2021,Nathan White, WDE ,0.8154,florida international,null,Conference USA,NULL
2021,Tramar Reece, WDE ,0.8149,indiana,null,Big Ten,NULL
2021,Caleb Thomas, DT ,0.8147,uconn,null,FBS Independents,NULL
2021,Chris Green, DT ,0.8146,nevada,null,Mountain West,NULL
2021,Marques Alexander, WDE ,0.8134,uconn,null,FBS Independents,NULL
2021,Isaiah Bean, WDE ,0.8125,kansas,null,Big 12,NULL
2021,Marcus Coleman, DT ,0.8125,ohio,null,Mid-American,NULL
2021,Davon Wright, DT ,0.8115,tulane,null,American Athletic,NULL
2021,Solvauhn Moreland, DT ,0.8114,ball state,null,Mid-American,NULL
2021,B'Ahmad Miller, SDE ,0.8113,maryland,null,Big Ten,NULL
2021,Stiles Moore, WDE ,0.8107,western michigan,null,Mid-American,NULL
2021,Noah Hickcox, DT ,0.8106,minnesota,illinois state,Big Ten,Missouri Valley
2021,Armon Williams, DT ,0.8104,south florida,null,American Athletic,NULL
2021,Malik Scurlock, WDE ,0.8098,air force,null,Mountain West,NULL
2021,Prince Okituama, SDE ,0.8083,kent state,null,Mid-American,NULL
2021,Shannon Carswell, SDE ,0.8064,southern mississippi,null,Conference USA,NULL
2021,Jakharious Smith, WDE ,0.8056,texas state,null,Sun Belt,NULL
2021,David Reynolds, WDE ,0.8053,florida international,florida international,Conference USA,Conference USA
2021,Michael Lewis, WDE ,0.8004,liberty,etsu,FBS Independents,Southern
2021,Myles Vigne, DT ,0.8002,new mexico state,nicholls state,FBS Independents,Southland
2021,Beaux Tagaloa, DT ,0.7998,san jose state,null,Mountain West,NULL
2021,Mason Cholewa, DT ,0.7996,central florida,james madison,American Athletic,CAA
2021,Tahji Gilbert, DT ,0.7983,georgia state,null,Sun Belt,NULL
2021,Caden Hilborn, DT ,0.7982,hawaii,null,Mountain West,NULL
2021,Matt Lorbeck, WDE ,0.7979,iowa,null,Big Ten,NULL
2021,Dennis Jackson, DT ,0.7975,eastern michigan,null,Mid-American,NULL
2021,Livingston Paogofie, DT ,0.7961,colorado state,null,Mountain West,NULL
2021,Jordan Avissey, SDE ,0.7942,buffalo,null,Mid-American,NULL
2021,Caleb Wright, WDE ,0.7903,northern illinois,null,Mid-American,NULL
2021,Dakari Bickham, SDE ,0.7900,utep,null,Conference USA,NULL
2021,Marcus Romboli, SDE ,0.7898,central michigan,null,Mid-American,NULL
2021,Dylan Boles, SDE ,0.7889,stanford,northern iowa,Pacific-12,Missouri Valley
2021,Joe Dillon, WDE ,0.7855,louisiana,null,Sun Belt,NULL
2021,Garrett Crawford, WDE ,0.7853,southern mississippi,southeastern louisiana,Conference USA,Southland
2021,Quentin Jones, DT ,0.7831,kent state,null,Mid-American,NULL
2021,Xander Yarberough, WDE ,0.7823,new mexico state,south florida,FBS Independents,American Athletic
2021,Damon Weldon, SDE ,0.7800,charlotte,null,Conference USA,NULL
2021,Dylan Perez, DT ,0.7797,army,null,FBS Independents,NULL
2021,Logan Arnold, SDE ,0.7741,nevada,null,Mountain West,NULL
2021,Frendy Darelus, WDE ,0.7709,buffalo,null,Mid-American,NULL
2021,Emmanuel Jones, WDE ,0.7709,colorado state,colorado state,Mountain West,Mountain West
2021,Davon Bomar, WDE ,0.7697,coastal carolina,null,Sun Belt,NULL
2021,Jalen Graves, SDE ,0.7642,unlv,null,Mountain West,NULL
2021,Weston Kramer, DT ,0.7608,northern illinois,null,Mid-American,NULL
2021,Juwan Ross, DT ,0.7581,old dominion,etsu,Conference USA,Southern
2021,Cameron Washington, DT ,0.7575,old dominion,null,Conference USA,NULL
2021,Zaid Hamdan, DT ,0.7097,ohio state,null,Big Ten,NULL
2021,T.J. Arnold, WDE ,NULL,georgia state,null,Sun Belt,NULL
2021,Adeeb Atariwa, DT ,NULL,james madison,null,CAA,NULL
2021,Benedict Brafi, DT ,NULL,tcu,null,Big 12,NULL
2021,Tagg Bullock, WDE ,NULL,east carolina,ncat,American Athletic,MEAC
2021,Asher Frow, WDE ,NULL,north texas,null,Conference USA,NULL
2021,Seun Oluwatimi, DT ,NULL,maryland,null,Big Ten,NULL
2021,Elmer Pauni, WDE ,NULL,new mexico,null,Mountain West,NULL
2021,Curtis Ryans, SDE ,NULL,georgia tech,null,ACC,NULL
2021,George Silvanic, DT ,NULL,air force,null,Mountain West,NULL
2021,Henry To'o To'o, ILB ,0.9779,tennessee,null,SEC,NULL
2021,Mike Jones Jr., OLB ,0.9186,clemson,lsu,ACC,SEC
2021,Palaie Gaoteote IV, ILB ,0.9926,usc,null,Pacific-12,NULL
2021,Jordan Strachan, OLB ,0.7742,georgia state,south carolina,Sun Belt,SEC
2021,Lance Dixon, OLB ,0.9276,penn state,west virginia,Big Ten,Big 12
2021,Chance Campbell, ILB ,0.8368,maryland,ole miss,Big Ten,SEC
2021,Jermaine Johnson, OLB ,0.9303,georgia,florida state,SEC,ACC
2021,Ayinde Eley, ILB ,0.8810,maryland,georgia tech,Big Ten,ACC
2021,Treshaun Hayward, ILB ,0.8120,western michigan,arizona,Mid-American,Pacific-12
2021,Quavaris Crouch, ILB ,0.9699,tennessee,null,SEC,NULL
2021,Deandre Johnson, OLB ,0.8519,tennessee,miami,SEC,ACC
2021,Jack Gibbens, ILB ,NULL,minnesota,null,Big Ten,NULL
2021,Jack Lamb, ILB ,0.9547,notre dame,colorado,FBS Independents,Pacific-12
2021,Ayodele Adeoye, ILB ,0.9475,texas,null,Big 12,NULL
2021,Kevin Harris, OLB ,0.9463,alabama,georgia tech,SEC,ACC
2021,Ray Thornton, OLB ,0.9206,lsu,texas,SEC,Big 12
2021,Blaze Alldredge, ILB ,0.8300,rice,missouri,Conference USA,SEC
2021,Reynard Ellis, ILB ,NULL,georgia southern,null,Sun Belt,NULL
2021,Jordan Anthony, ILB ,0.9510,michigan,null,Big Ten,NULL
2021,Ale Kaho, ILB ,0.9448,alabama,ucla,SEC,Pacific-12
2021,Luke Fulton, ILB ,0.8863,michigan state,kentucky,Big Ten,SEC
2021,Ben Wilson, ILB ,0.8748,tcu,washington state,Big 12,Pacific-12
2021,Jesiah Pierre, OLB ,0.8676,florida,texas tech,SEC,Big 12
2021,Octavius Brothers, OLB ,0.8634,auburn,purdue,SEC,Big Ten
2021,Calvin Hart, OLB ,0.8378,north carolina state,illinois,ACC,Big Ten
2021,Chris Kolarevic, ILB ,NULL,northern iowa,nebraska,Missouri Valley,Big Ten
2021,Ben Davis, OLB ,0.9955,alabama,null,SEC,NULL
2021,Isaiah Graham-Mobley, ILB ,0.8082,temple,boston college,American Athletic,ACC
2021,Debo Williams, ILB ,0.8064,delaware,south carolina,CAA,SEC
2021,Rashie Hodge, ILB ,0.7855,new mexico state,null,FBS Independents,NULL
2021,J.J. Peterson, OLB ,0.9761,tennessee,null,SEC,NULL
2021,Keyshawn Greene, OLB ,0.9384,nebraska,florida atlantic,Big Ten,Conference USA
2021,Jaquan Yulee, ILB ,0.9285,marshall,null,Conference USA,NULL
2021,Leonard Warner, ILB ,0.9264,florida state,florida state,ACC,ACC
2021,Sione Lund, ILB ,0.9229,utah,null,Pacific-12,NULL
2021,Abdul-Malik McClain, OLB ,0.9152,usc,jackson state,Pacific-12,SWAC
2021,David Adams, ILB ,0.9125,notre dame,null,FBS Independents,NULL
2021,Trenell Troutman, OLB ,0.9041,louisville,null,ACC,NULL
2021,Ryan Jones, ILB ,0.9007,oklahoma,east carolina,Big 12,American Athletic
2021,Osman Savage, OLB ,0.8992,michigan,null,Big Ten,NULL
2021,Itayvion Brown, OLB ,0.8976,minnesota,michigan state,Big Ten,Big Ten
2021,Korey Smith, ILB ,0.8837,boston college,null,ACC,NULL
2021,Byron Vaughns, OLB ,0.8830,texas,utah state,Big 12,Mountain West
2021,Cortez Andrews, OLB ,0.8817,maryland,null,Big Ten,NULL
2021,William Mohan, OLB ,0.8816,michigan,null,Big Ten,NULL
2021,Charles Thomas, ILB ,0.8810,michigan,null,Big Ten,NULL
2021,MJ Cunningham, ILB ,0.8767,oregon,null,Pacific-12,NULL
2021,Brandon Hill, OLB ,0.8767,duke,null,ACC,NULL
2021,Ovie Oghoufo, OLB ,0.8755,notre dame,texas,FBS Independents,Big 12
2021,Matthew Flint, ILB ,0.8742,north carolina,western kentucky,ACC,Conference USA
2021,Andrew Johnson, OLB ,0.8742,oregon,georgia southern,Pacific-12,Sun Belt
2021,Ben VanSumeren, ILB ,0.8709,michigan,michigan state,Big Ten,Big Ten
2021,Kivon Bennett, OLB ,0.8702,tennessee,null,SEC,NULL
2021,P.J. Blue, OLB ,0.8696,louisville,null,ACC,NULL
2021,Patrick Joyner, ILB ,0.8676,miami,utah state,ACC,Mountain West
2021,Kevon Glenn, ILB ,0.8655,florida state,troy,ACC,Sun Belt
2021,Thurman Geathers, OLB ,0.8654,louisville,arkansas state,ACC,Sun Belt
2021,Jon-Michael Terry, OLB ,0.8641,oklahoma,tulsa,Big 12,American Athletic
2021,Sci Martin, OLB ,0.8639,missouri,null,SEC,NULL
2021,Colin Schooler, ILB ,0.8631,arizona,texas tech,Pacific-12,Big 12
2021,Aubrey Miller, ILB ,0.8630,missouri,jackson state,SEC,SWAC
2021,Isaac Garcia, OLB ,0.8621,oregon state,fresno state,Pacific-12,Mountain West
2021,Jeremiah Harris, ILB ,0.8614,kansas state,null,Big 12,NULL
2021,Jeslord Boateng, OLB ,0.8606,michigan state,akron,Big Ten,Mid-American
2021,Niko Cooper, OLB ,0.8594,nebraska,western kentucky,Big Ten,Conference USA
2021,James Houston, OLB ,0.8590,florida,null,SEC,NULL
2021,Tim Hart, OLB ,0.8578,memphis,sam houston state,American Athletic,Southland
2021,Dimitri Moore, ILB ,0.8577,vanderbilt,null,SEC,NULL
2021,Marcel Lewis, OLB ,0.8572,michigan state,central michigan,Big Ten,Mid-American
2021,Alexy Jean-Baptiste, OLB ,0.8564,florida international,florida international,Conference USA,Conference USA
2021,Matthew Tago, OLB ,0.8550,oregon state,san jose state,Pacific-12,Mountain West
2021,Zach Morton, OLB ,0.8545,syracuse,null,ACC,NULL
2021,Jayden Russell, OLB ,0.8531,miami ohio,null,Mid-American,NULL
2021,Solomon Turner, OLB ,0.8513,baylor,hawaii,Big 12,Mountain West
2021,Colin Anderson, ILB ,0.8504,vanderbilt,null,SEC,NULL
2021,Maureese Wren, OLB ,0.8489,texas state,null,Sun Belt,NULL
2021,Deon Edwards, OLB ,0.8488,arkansas,null,SEC,NULL
2021,Josh Marsh, OLB ,0.8456,auburn,null,SEC,NULL
2021,Eric Mitchell, ILB ,0.8444,central florida,null,American Athletic,NULL
2021,Dorian Holloway, OLB ,0.8440,cincinnati,null,American Athletic,NULL
2021,Xavier Benson, OLB ,0.8439,texas tech,null,Big 12,NULL
2021,DeMarrquese Hayes, OLB ,0.8431,kansas state,texas state,Big 12,Sun Belt
2021,Devin Gil, OLB ,0.8428,south florida,null,American Athletic,NULL
2021,Cosmas Kwete, OLB ,0.8418,washington state,northern arizona,Pacific-12,Big Sky
2021,Charlie Benton, OLB ,0.8407,west virginia,alabama birmingham,Big 12,Conference USA
2021,Jeffrey Blake, OLB ,0.8405,san diego state,new mexico,Mountain West,Mountain West
2021,Cornelius Evans, OLB ,0.8389,georgia tech,null,ACC,NULL
2021,Leni Toailoa, OLB ,0.8381,ucla,null,Pacific-12,NULL
2021,Griffin Lampton, OLB ,0.8376,vanderbilt,null,SEC,NULL
2021,Graham Faloona, ILB ,0.8356,utah,null,Pacific-12,NULL
2021,Kyle Bailey, ILB ,0.8355,western kentucky,null,Conference USA,NULL
2021,Kaelin Himphill, ILB ,0.8333,san diego state,null,Mountain West,NULL
2021,Roy Yancey, OLB ,0.8317,south alabama,null,Sun Belt,NULL
2021,Terrance Edgeston, OLB ,0.8312,houston,null,American Athletic,NULL
2021,Tyson Maeva, OLB ,0.8309,florida international,fresno state,Conference USA,Mountain West
2021,Devin Richardson, OLB ,0.8276,new mexico state,null,FBS Independents,NULL
2021,Yahweh Jeudy, OLB ,0.8276,iowa,null,Big Ten,NULL
2021,Akil Jones, ILB ,0.8272,colorado,null,Pacific-12,NULL
2021,Justin Rice, ILB ,0.8259,fresno state,arkansas state,Mountain West,Sun Belt
2021,Justin Rice, ILB ,0.8259,arkansas state,utah state,Sun Belt,Mountain West
2021,Elijah Juarez, OLB ,0.8254,arizona state,null,Pacific-12,NULL
2021,Alex Angus, ILB ,0.8248,east carolina,null,American Athletic,NULL
2021,Paul Scott, ILB ,0.8238,hawaii,null,Mountain West,NULL
2021,Jack del Rio, OLB ,0.8227,rutgers,null,Big Ten,NULL
2021,Chance Cover, ILB ,0.8215,texas tech,null,Big 12,NULL
2021,Tae'Aviion Gray, OLB ,0.8213,south florida,null,American Athletic,NULL
2021,Mario Wright, ILB ,0.8204,western kentucky,null,Conference USA,NULL
2021,Mahmud Dioubate, OLB ,0.8200,temple,null,American Athletic,NULL
2021,Chinedu Ogbonna, ILB ,0.8199,massachusetts,null,FBS Independents,NULL
2021,Zach Bowers, ILB ,0.8154,hawaii,null,Mountain West,NULL
2021,Richie Hagarty, OLB ,0.8152,miami ohio,southern illinois,Mid-American,Missouri Valley
2021,Racheem Booth, ILB ,0.8132,southern mississippi,southern mississippi,Conference USA,Conference USA
2021,John Brannon, ILB ,0.8123,texas state,null,Sun Belt,NULL
2021,Tyrell Richards, OLB ,0.8121,syracuse,null,ACC,NULL
2021,Hal Vinson, OLB ,0.8113,texas state,florida international,Sun Belt,Conference USA
2021,Michael Ruane, ILB ,0.8113,massachusetts,villanova,FBS Independents,CAA
2021,Michael Pitts, OLB ,0.8098,cincinnati,western kentucky,American Athletic,Conference USA
2021,Sayeed Shah, OLB ,0.8098,tennessee,null,SEC,NULL
