Year,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2020,DeAndre Pierce, S ,0.8350,boise state,arizona state,Mountain West,Pacific-12
2020,Maurice Gaines, CB ,0.8336,arizona,null,Pacific-12,NULL
2020,Jay Woods, CB ,0.8321,south alabama,null,Sun Belt,NULL
2020,David Eure, CB ,0.8315,air force,null,Mountain West,NULL
2020,Rashard Revels, S ,0.8315,alabama birmingham,null,Conference USA,NULL
2020,Jordan Rucker, CB ,0.8308,purdue,north texas,Big Ten,Conference USA
2020,Ephraim Kitchen, CB ,0.8304,louisiana tech,georgia southern,Conference USA,Sun Belt
2020,Shahman Moore, CB ,0.8303,washington state,null,Pacific-12,NULL
2020,Rodney McGraw II, S ,0.8276,new mexico state,null,FBS Independents,NULL
2020,Braxton Gunther, S ,0.8265,utah state,weber state,Mountain West,Big Sky
2020,Kaheem Roach, CB ,0.8260,louisville,null,ACC,NULL
2020,Anthony Johnson, CB ,0.8258,cincinnati,null,American Athletic,NULL
2020,Christian Taylor, S ,0.8256,texas tech,texas state,Big 12,Sun Belt
2020,Kenyon Reed, CB ,0.8255,kansas state,san jose state,Big 12,Mountain West
2020,Aaron Gethers, CB ,0.8254,boston college,western carolina,ACC,Southern
2020,Troy Young, S ,0.8251,arizona,null,Pacific-12,NULL
2020,Rich Hall, S ,0.8250,new mexico,colorado,Mountain West,Pacific-12
2020,Devin Haney, CB ,0.8226,northern illinois,grand valley state,Mid-American,NULL
2020,Alondras Strong, S ,0.8222,alabama birmingham,null,Conference USA,NULL
2020,Sidney Porter, S ,0.8215,marshall,null,Conference USA,NULL
2020,Latheron Rogers-Anderson, CB ,0.8214,western kentucky,western carolina,Conference USA,Southern
2020,Brandon Davis, S ,0.8204,tennessee,null,SEC,NULL
2020,Byron Perkins, CB ,0.8186,purdue,hampton,Big Ten,MEAC
2020,Jestin Morrow, CB ,0.8182,marshall,null,Conference USA,NULL
2020,Shamaur McDowell, CB ,0.8173,toledo,null,Mid-American,NULL
2020,Montrae Braswell, CB ,0.8165,central michigan,missouri state,Mid-American,Missouri Valley
2020,Deshaun Davis, S ,0.8165,florida international,null,Conference USA,NULL
2020,Caleb Blake, CB ,0.8164,colorado state,florida state,Mountain West,ACC
2020,James Harris, CB ,0.8154,bowling green,null,Mid-American,NULL
2020,Jaren Rainey, S ,0.8154,east carolina,hampton,American Athletic,MEAC
2020,Oneil Robinson, CB ,0.8154,uconn,null,FBS Independents,NULL
2020,Koby Perry, S ,0.8145,troy,austin peay,Sun Belt,Ohio Valley
2020,Aris Duffey, S ,0.8131,florida international,null,Conference USA,NULL
2020,Xavier Player, CB ,0.8129,oklahoma state,null,Big 12,NULL
2020,Brian Bullock, CB ,0.8117,northwestern,null,Big Ten,NULL
2020,Kaiser Cambra-Cho, S ,0.8110,air force,null,Mountain West,NULL
2020,Glenn Hayes, S ,0.8104,kent state,null,Mid-American,NULL
2020,Qwuantrezz Knight, S ,0.8058,kent state,ucla,Mid-American,Pacific-12
2020,Kmare Carey, CB ,0.8054,western michigan,eastern kentucky,Mid-American,Ohio Valley
2020,Austin Jones, CB ,0.8053,memphis,southern,American Athletic,SWAC
2020,Java'n Singletary, S ,0.8053,georgia southern,kennesaw state,Sun Belt,Big South
2020,Chris Moore, S ,0.8043,virginia,georgia state,ACC,Sun Belt
2020,Kee Whetzel, S ,0.8036,oregon state,null,Pacific-12,NULL
2020,Keyshawn Swanson, CB ,0.8013,akron,troy,Mid-American,Sun Belt
2020,Omar Hicks Onu, S ,0.8008,oregon state,montana,Pacific-12,Big Sky
2020,Josh Newman, S ,0.8008,texas state,null,Sun Belt,NULL
2020,Willie Hobdy, CB ,0.8000,new mexico,null,Mountain West,NULL
2020,Daijuane Dorsey, CB ,0.8000,louisiana,null,Sun Belt,NULL
2020,Jordan Happle, S ,0.7991,boise state,oregon,Mountain West,Pacific-12
2020,Davin Wilson, CB ,0.7982,bowling green,null,Mid-American,NULL
2020,Marcus Hayes, S ,0.7979,kansas state,null,Big 12,NULL
2020,Jalen Phelps, CB ,0.7974,eastern michigan,null,Mid-American,NULL
2020,Isaiah Herron, CB ,0.7953,byu,byu,FBS Independents,FBS Independents
2020,Johnathan Phenix, S ,0.7953,houston,null,American Athletic,NULL
2020,Ryan Carroll, CB ,0.7953,uconn,null,FBS Independents,NULL
2020,Jaison Taylor, S ,0.7953,navy,null,American Athletic,NULL
2020,Tyson McDonald, S ,0.7942,akron,null,Mid-American,NULL
2020,Daylon Johnson, CB ,0.7924,nevada,null,Mountain West,NULL
2020,Tyler Coyle, CB ,0.7917,uconn,purdue,FBS Independents,Big Ten
2020,Chris Joyce, CB ,0.7914,tulane,mcneese state,American Athletic,Southland
2020,Mike Price, CB ,0.7903,appalachian state,etsu,Sun Belt,Southern
2020,Ja'Quez Dunmore, S ,0.7903,troy,null,Sun Belt,NULL
2020,Ozziah Williams, CB ,0.7900,boise state,null,Mountain West,NULL
2020,Teddrick McGhee, CB ,0.7891,utsa,null,Conference USA,NULL
2020,Dawun Hylton, CB ,0.7891,buffalo,null,Mid-American,NULL
2020,John Thomas Giles-Harris, S ,0.7889,duke,null,ACC,NULL
2020,D'Angelo Ellis, CB ,0.7884,rice,null,Conference USA,NULL
2020,Kendricks Gladney, S ,0.7855,middle tennessee state,coastal carolina,Conference USA,Sun Belt
2020,Triston Anderson, CB ,0.7853,arkansas state,null,Sun Belt,NULL
2020,Tyrone Legette, CB ,0.7853,south alabama,null,Sun Belt,NULL
2020,Trey Green, S ,0.7853,central florida,aamu,American Athletic,SWAC
2020,Nicario Harper, S ,0.7842,southern mississippi,jacksonville state,Conference USA,Ohio Valley
2020,Kenard King, S ,0.7832,marshall,null,Conference USA,NULL
2020,Hasan Gibson Jr., CB ,0.7831,east carolina,null,American Athletic,NULL
2020,Daniel Charles, S ,0.7823,east carolina,null,American Athletic,NULL
2020,Joshua Landrum, CB ,0.7802,rice,northwestern state,Conference USA,Southland
2020,Schdarren Archie, S ,0.7800,louisiana,null,Sun Belt,NULL
2020,Michael Nesmith, S ,0.7798,massachusetts,null,FBS Independents,NULL
2020,Brannon Webb, CB ,0.7791,illinois state,null,Missouri Valley,NULL
2020,Parrish Gordon, S ,0.7782,old dominion,citadel,Conference USA,Southern
2020,Jerome Cooper, S ,0.7781,wyoming,null,Mountain West,NULL
2020,Akele Pauling, CB ,0.7781,marshall,charleston southern,Conference USA,Big South
2020,Elijah Blue, CB ,0.7764,old dominion,null,Conference USA,NULL
2020,Kyle Moses, CB ,0.7763,unlv,null,Mountain West,NULL
2020,Ajani Kerr, S ,0.7743,georgia tech,null,ACC,NULL
2020,Sean Harper, CB ,0.7731,tulane,null,American Athletic,NULL
2020,Rayshad Lewis, CB ,0.7731,maryland,kentucky,Big Ten,SEC
2020,Jajuan Hudson, S ,0.7730,bowling green,null,Mid-American,NULL
2020,Gus Nave, CB ,0.7702,south alabama,null,Sun Belt,NULL
2020,Jai Nunn-Liddell, CB ,0.7690,bowling green,null,Mid-American,NULL
2020,Melvin Jackson, CB ,0.7681,bowling green,youngstown state,Mid-American,Missouri Valley
2020,Allen Smith, CB ,0.7680,wyoming,null,Mountain West,NULL
2020,Chandler Crite, CB ,0.7680,ball state,null,Mid-American,NULL
2020,Dasharm Newsome, S ,0.7676,rice,null,Conference USA,NULL
2020,Austin Wood, S ,0.7675,old dominion,null,Conference USA,NULL
2020,Jake Springer, S ,0.7667,navy,ole miss,American Athletic,SEC
2020,Dexter Myers, CB ,0.7667,utsa,utsa,Conference USA,Conference USA
2020,Khamal Ellison, CB ,0.7667,florida atlantic,null,Conference USA,NULL
2020,Tajhnick Bishop, CB ,0.7649,louisiana monroe,null,Sun Belt,NULL
2020,Tirise Barge, S ,0.7642,tulane,null,American Athletic,NULL
2020,Taj Bickham, CB ,0.7641,south alabama,null,Sun Belt,NULL
2020,Justin Brown, CB ,0.7631,middle tennessee state,tennessee state,Conference USA,Ohio Valley
2020,Michael Robinson, S ,0.7608,ball state,towson,Mid-American,CAA
2020,Dantavian Stephens, CB ,0.7597,ball state,null,Mid-American,NULL
2020,Brenndan Johnson, CB ,0.7584,louisiana,northern arizona,Sun Belt,Big Sky
2020,Deontae Grant, S ,0.7580,georgia southern,null,Sun Belt,NULL
2020,Zaire Jacobs, CB ,0.7575,akron,null,Mid-American,NULL
2020,Komotay Koffie, S ,0.7500,new mexico state,null,FBS Independents,NULL
2020,Michael McMorris, S ,0.7497,navy,null,American Athletic,NULL
2020,Kyshad Mack, S ,0.7296,akron,null,Mid-American,NULL
2020,Starrland Baldwin, CB ,NULL,oklahoma,null,Big 12,NULL
2020,Desmond Bernard, CB ,NULL,toledo,null,Mid-American,NULL
2020,Daron Bowles, CB ,NULL,kansas state,null,Big 12,NULL
2020,Martaveous Brown, CB ,NULL,arkansas,null,SEC,NULL
2020,Moses Bryant, CB ,NULL,nebraska,null,Big Ten,NULL
2020,Scooby Carter, CB ,NULL,alabama,null,SEC,NULL
2020,Jajuan Cherry, S ,NULL,south florida,null,American Athletic,NULL
2020,Kei'Trel Clark, CB ,NULL,liberty,louisville,FBS Independents,ACC
2020,Chad Clay, CB ,NULL,marshall,null,Conference USA,NULL
2020,Jerome Cooper, CB ,NULL,akron,null,Mid-American,NULL
2020,Miguel Edwards, CB ,NULL,oklahoma,null,Big 12,NULL
2020,Darren Evans, CB ,NULL,nicholls state,lsu,Southland,SEC
2020,Chelen Garnes, S ,NULL,navy,navy,American Athletic,American Athletic
2020,Kahlef Hailassie, CB ,NULL,oregon,weber state,Pacific-12,Big Sky
2020,Kameron House, CB ,NULL,florida state,florida state,ACC,ACC
2020,Otis Jackson III, CB ,NULL,eastern michigan,null,Mid-American,NULL
2020,Josh Kelly, S ,NULL,central florida,central florida,American Athletic,American Athletic
2020,Joe Ludwig, S ,NULL,iowa,utah,Big Ten,Pacific-12
2020,Aaron Maisus, S ,NULL,old dominion,null,Conference USA,NULL
2020,Marcus Martin, CB ,NULL,nccu,null,MEAC,NULL
2020,Demari Medley, CB ,NULL,arkansas state,null,Sun Belt,NULL
2020,Ken Montgomery Jr., CB ,NULL,maryland,null,Big Ten,NULL
2020,Mannie Netherly, CB ,NULL,lsu,null,SEC,NULL
2020,Phillip Powell, S ,NULL,south dakota,washington state,Missouri Valley,Pacific-12
2020,Torey Richardson, CB ,NULL,houston,null,American Athletic,NULL
2020,Brandon Spencer, CB ,NULL,lehigh,null,Patriot League,NULL
2020,Isaiah Stalbird, S ,NULL,nebraska,south dakota state,Big Ten,Missouri Valley
2020,Devin Taylor, CB ,NULL,illinois state,virginia tech,Missouri Valley,ACC
2020,Jordan Ulmer, S ,NULL,missouri,null,SEC,NULL
2020,Jaylen Varner, CB ,NULL,missouri,null,SEC,NULL
2020,J.T. Wahee, CB ,NULL,western illinois,ball state,Missouri Valley,Mid-American
2020,Ricky Walker, S ,NULL,california,null,Pacific-12,NULL
2020,Isaiah Wingfield, CB ,NULL,harvard,wake forest,Ivy,ACC
2020,Brenden Young, S ,NULL,arkansas,null,SEC,NULL
2020,Brendon White, ATH ,0.9421,ohio state,rutgers,Big Ten,Big Ten
2020,KeShawn Somerville, ATH ,0.8800,tcu,null,Big 12,NULL
2020,Kundarrius Taylor, ATH ,0.8730,memphis,alabama birmingham,American Athletic,Conference USA
2020,Skyler Southam, K ,0.8457,byu,utah,FBS Independents,Pacific-12
2020,Troy Hurst, ATH ,0.8390,memphis,nicholls state,American Athletic,Southland
2020,Logan Tyler, P ,0.8378,florida state,arizona state,ACC,Pacific-12
2020,Collin Riccitelli, K ,0.8333,stanford,rice,Pacific-12,Conference USA
2020,Noel Ruiz, K ,0.8333,ncat,georgia state,MEAC,Sun Belt
2020,Brandon Ruiz, K ,0.8321,arizona state,mississippi state,Pacific-12,SEC
2020,Kendre Gant, ATH ,0.8263,florida international,null,Conference USA,NULL
2020,Grant McKinniss, P ,0.8240,kentucky,null,SEC,NULL
2020,Connor Culp, K ,0.8195,lsu,nebraska,SEC,Big Ten
2020,AJ Reed, K ,0.8129,duke,arkansas,ACC,SEC
2020,Brayden Narveson, K ,0.8115,iowa state,san diego,Big 12,Pioneer
2020,James Tarver, ATH ,0.8104,central florida,campbell,American Athletic,Pioneer
2020,Van Soderberg, K ,0.8103,washington,null,Pacific-12,NULL
2020,Adam Stack, K ,0.8099,oregon,null,Pacific-12,NULL
2020,Marquez Glover, ATH ,0.8098,kent state,null,Mid-American,NULL
2020,Bubba Baxa, K ,0.8083,miami,houston,ACC,American Athletic
2020,Jose Borregales, K ,0.8007,florida international,miami,Conference USA,ACC
2020,Chauncy Smart, ATH ,0.7931,miami,idaho,ACC,Big Sky
2020,Derek Adams, P ,0.7924,kent state,null,Mid-American,NULL
2020,Brenton King, K ,0.7916,georgia tech,liberty,ACC,FBS Independents
2020,Brodie Williams, LS ,0.7892,marshall,null,Conference USA,NULL
2020,Zach Hoban, K ,0.7885,rice,virginia tech,Conference USA,ACC
2020,Coby Neenan, P ,0.7841,tulane,null,American Athletic,NULL
2020,Zack Sessa, K ,0.7810,georgia southern,florida,Sun Belt,SEC
2020,Noah Carlson, ATH ,0.7798,minnesota,null,Big Ten,NULL
2020,Tyler Shaw, LS ,0.7727,eastern michigan,marshall,Mid-American,Conference USA
2020,Kenneth Major, ATH ,0.7682,purdue,middle tennessee state,Big Ten,Conference USA
2020,Alex Probert, K ,0.7664,liberty,iowa state,FBS Independents,Big 12
2020,Ryan Schemtob, K ,0.7600,southern mississippi,null,Conference USA,NULL
2020,Tyler Sumpter, K ,0.7581,troy,west virginia,Sun Belt,Big 12
2020,Grant Paulette, K ,0.7580,louisiana,austin peay,Sun Belt,Ohio Valley
2020,Parker Colburn, K ,0.7497,southern mississippi,null,Conference USA,NULL
2020,Brett Graham, P ,0.7431,uconn,tennessee,FBS Independents,SEC
2020,Austin Rychlik, K ,0.7430,utep,null,Conference USA,NULL
2020,William Mann, K ,0.7097,tcu,null,Big 12,NULL
2020,JJ Coleman, ATH ,0.7096,akron,null,Mid-American,NULL
2020,Grayson Atkins, K ,NULL,furman,north carolina,Southern,ACC
2020,Webb Bates, K ,NULL,western kentucky,null,Conference USA,NULL
2020,Ethan Cox, ATH ,NULL,nebraska,null,Big Ten,NULL
2020,Jack Crane, K ,NULL,washington state,wake forest,Pacific-12,ACC
2020,Thomas Fitts, K ,NULL,usc,smu,Pacific-12,American Athletic
2020,Tom Foley, P ,NULL,minnesota,northern illinois,Big Ten,Mid-American
2020,Dylan Jorgensen, K ,NULL,nebraska,null,Big Ten,NULL
2020,Jimmy Lowery, K ,NULL,northern illinois,null,Mid-American,NULL
2020,Jake Maggio, LS ,NULL,maine,bryant,CAA,Northeast
2020,Jonny Messina, K ,NULL,stetson,boise state,Pioneer,Mountain West
2020,Oren Milstein, K ,NULL,columbia,vanderbilt,Ivy,SEC
2020,Chris Naggar, P ,NULL,texas,smu,Big 12,American Athletic
2020,Jeffrey Nelson, K ,NULL,oregon state,null,Pacific-12,NULL
2020,Nick Null, K ,NULL,cornell,wyoming,Ivy,Mountain West
2020,Luke Pawlak, K ,NULL,kent state,null,Mid-American,NULL
2020,Sebastian Riella, P ,NULL,florida atlantic,null,Conference USA,NULL
2020,Will Ross, K ,NULL,coastal carolina,south carolina,Sun Belt,SEC
2020,Nolan Rossback, LS ,NULL,illinois,michigan state,Big Ten,Big Ten
2020,Gunnar Royer, LS ,NULL,baylor,null,Big 12,NULL
2020,Jared Sackett, K ,NULL,arkansas,south florida,SEC,American Athletic
2020,Jamie Sackville, P ,NULL,smu,null,American Athletic,NULL
2020,Charlie Scott, LS ,NULL,air force,null,Mountain West,NULL
2020,Aaron Sears, K ,NULL,arkansas state,null,Sun Belt,NULL
2020,Gabe Siemieniec, K ,NULL,california,louisiana tech,Pacific-12,Conference USA
2020,Nathanael Snyder, K ,NULL,indiana,louisiana,Big Ten,Sun Belt
2020,Austin Sullivan, LS ,NULL,penn state,minnesota,Big Ten,Big Ten
2020,Alexander Woznick, K ,NULL,south carolina,eastern kentucky,SEC,Ohio Valley
2020,Antonio Zita, K ,NULL,tennessee state,null,Ohio Valley,NULL
2020,Jalen Williams, SG ,0.8265,nevada,null,Mountain West,NULL
2020,Evan Hinson, SF ,0.8603,south carolina,austin peay,SEC,Ohio Valley
